secs,nsecs,tx,ty,tz,rx,ry,rz,rw
1677114524,917283333,0.383989,0.530321,0.492995,0.659979,-0.033743,-0.065747,0.747640
1677114524,927484262,0.384523,0.530990,0.492673,0.659724,-0.032783,-0.064835,0.747988
1677114524,937239108,0.384978,0.531617,0.492350,0.659457,-0.032392,-0.064488,0.748271
1677114524,947178591,0.385360,0.532254,0.491994,0.659186,-0.032431,-0.064045,0.748546
1677114524,957764818,0.385717,0.532787,0.491665,0.658731,-0.032703,-0.062948,0.749027
1677114524,967609655,0.385918,0.533493,0.491355,0.658831,-0.033005,-0.061410,0.749054
1677114524,978265616,0.385914,0.534169,0.491022,0.658327,-0.033335,-0.059301,0.749652
1677114524,987611159,0.385667,0.535073,0.490670,0.657812,-0.033563,-0.056714,0.750293
1677114524,997741759,0.385558,0.536088,0.490243,0.657215,-0.035196,-0.051995,0.751083
1677114525,7566858,0.385113,0.536999,0.489727,0.655233,-0.036520,-0.046901,0.753085
1677114525,17434922,0.384453,0.538195,0.489084,0.653762,-0.037443,-0.041134,0.754653
1677114525,28055311,0.383565,0.539309,0.488339,0.651366,-0.038168,-0.033729,0.757052
1677114525,37466674,0.382585,0.540673,0.487604,0.649883,-0.041473,-0.029566,0.758326
1677114525,47768783,0.381732,0.541599,0.486877,0.647229,-0.045319,-0.023988,0.760569
1677114525,57436128,0.381071,0.542569,0.486186,0.646208,-0.049337,-0.018284,0.761345
1677114525,67864412,0.380371,0.543428,0.485469,0.645767,-0.051659,-0.013594,0.761663
1677114525,77438126,0.380115,0.544334,0.484876,0.646462,-0.054881,-0.009626,0.760909
1677114525,87384298,0.379860,0.544967,0.484317,0.646524,-0.055484,-0.007457,0.760837
1677114525,97352575,0.379977,0.545503,0.483823,0.646747,-0.055385,-0.006204,0.760666
1677114525,107702790,0.380461,0.546077,0.483316,0.647540,-0.054700,-0.005672,0.760044
1677114525,117373350,0.381021,0.546627,0.482728,0.648138,-0.052567,-0.006887,0.759675
1677114525,127559477,0.381862,0.547189,0.482070,0.648248,-0.050543,-0.008443,0.759703
1677114525,138032493,0.382653,0.547785,0.481296,0.647927,-0.047846,-0.011024,0.760118
1677114525,147289931,0.383631,0.548413,0.480464,0.647298,-0.045558,-0.013691,0.760751
1677114525,157429292,0.384586,0.549009,0.479534,0.646691,-0.042482,-0.015773,0.761404
1677114525,167408230,0.385494,0.549477,0.478489,0.645855,-0.039966,-0.018291,0.762194
1677114525,177323080,0.386942,0.549528,0.477389,0.644137,-0.039752,-0.018127,0.763661
1677114525,187670462,0.387531,0.550078,0.476227,0.644746,-0.036914,-0.019969,0.763244
1677114525,197953136,0.388217,0.550375,0.474993,0.644348,-0.035190,-0.020154,0.763656
1677114525,207984243,0.388796,0.550731,0.473628,0.644412,-0.034420,-0.019734,0.763648
1677114525,217248446,0.389128,0.551010,0.472185,0.643970,-0.034011,-0.019427,0.764048
1677114525,228168266,0.389416,0.551223,0.470671,0.643534,-0.034119,-0.018317,0.764438
1677114525,237523325,0.389751,0.551586,0.469064,0.643814,-0.034568,-0.015929,0.764235
1677114525,247351190,0.390290,0.551505,0.467350,0.642683,-0.037047,-0.013776,0.765112
1677114525,258057348,0.390499,0.551616,0.465646,0.642778,-0.037816,-0.012190,0.765021
1677114525,267691897,0.390846,0.551831,0.463874,0.644209,-0.038934,-0.011157,0.763776
1677114525,277333097,0.391114,0.551830,0.462083,0.645227,-0.038794,-0.010493,0.762933
1677114525,287581606,0.391800,0.551788,0.460296,0.646609,-0.040062,-0.008782,0.761719
1677114525,297795415,0.392287,0.551661,0.458427,0.647386,-0.040394,-0.008389,0.761045
1677114525,307234905,0.392881,0.551666,0.456445,0.648434,-0.041601,-0.008194,0.760089
1677114525,317677769,0.393406,0.551804,0.454362,0.649160,-0.042056,-0.008122,0.759445
1677114525,327915702,0.394040,0.551981,0.452199,0.649267,-0.043215,-0.007517,0.759294
1677114525,337250707,0.394545,0.552316,0.449925,0.649127,-0.043777,-0.006982,0.759387
1677114525,347449300,0.395069,0.552665,0.447544,0.648407,-0.044065,-0.005362,0.759998
1677114525,358101212,0.395469,0.553062,0.445034,0.647579,-0.044390,-0.004294,0.760692
1677114525,367429517,0.395837,0.553482,0.442439,0.646732,-0.044767,-0.002897,0.761397
1677114525,377796501,0.396284,0.554009,0.439797,0.646233,-0.044779,-0.000762,0.761825
1677114525,387705116,0.396740,0.554491,0.437082,0.645734,-0.044810,0.000890,0.762246
1677114525,397792769,0.397261,0.554891,0.434347,0.645613,-0.044599,0.002480,0.762358
1677114525,407297699,0.397752,0.555100,0.431584,0.645021,-0.044243,0.003058,0.762877
1677114525,417511295,0.398126,0.555522,0.428741,0.646061,-0.042995,0.002784,0.762069
1677114525,427490277,0.398882,0.555780,0.425921,0.646732,-0.042780,0.003499,0.761508
1677114525,437985785,0.399606,0.555931,0.423086,0.647248,-0.042221,0.003691,0.761100
1677114525,447872493,0.400205,0.556017,0.420200,0.648009,-0.040728,0.002868,0.760537
1677114525,457731519,0.401046,0.556184,0.417280,0.649332,-0.039490,0.003101,0.759473
1677114525,467775667,0.401768,0.556177,0.414377,0.650382,-0.037456,0.002554,0.758679
1677114525,477400899,0.402614,0.556232,0.411480,0.651775,-0.035845,0.001554,0.757564
1677114525,487848449,0.403563,0.556183,0.408595,0.652522,-0.035066,-0.001194,0.756957
1677114525,498142910,0.404339,0.556199,0.405739,0.653405,-0.033239,-0.003056,0.756272
1677114525,507495155,0.405145,0.556281,0.402921,0.654061,-0.031306,-0.003063,0.755788
1677114525,518305644,0.405723,0.556528,0.400077,0.654928,-0.029742,-0.003961,0.755095
1677114525,527490490,0.406159,0.556672,0.397264,0.654756,-0.027673,-0.003455,0.755326
1677114525,537542414,0.406582,0.557147,0.394431,0.655806,-0.027102,-0.002497,0.754439
1677114525,547713924,0.406717,0.557290,0.391582,0.655197,-0.025987,-0.001137,0.755010
1677114525,557616028,0.406886,0.557655,0.388788,0.655620,-0.026277,-0.000061,0.754634
1677114525,567887404,0.407072,0.557872,0.386081,0.655524,-0.026550,0.002286,0.754704
1677114525,577915162,0.406946,0.558059,0.383392,0.656026,-0.026098,0.003290,0.754279
1677114525,588173854,0.407011,0.558072,0.380767,0.656581,-0.027018,0.004805,0.753757
1677114525,597968181,0.407038,0.558140,0.378158,0.658005,-0.027510,0.006516,0.752483
