secs,nsecs,tx,ty,tz,rx,ry,rz,rw
1677114862,748998486,0.340065,0.543941,0.487501,0.541791,-0.161900,-0.247836,0.786656
1677114862,758759973,0.340122,0.543925,0.487447,0.541686,-0.162961,-0.247448,0.786632
1677114862,769122880,0.340017,0.543899,0.487401,0.542023,-0.163274,-0.246944,0.786493
1677114862,779341359,0.340035,0.543847,0.487359,0.542543,-0.164022,-0.245873,0.786314
1677114862,788785321,0.340134,0.543873,0.487226,0.543531,-0.165574,-0.244947,0.785596
1677114862,799703227,0.340182,0.543838,0.487054,0.543764,-0.166872,-0.244230,0.785383
1677114862,808844697,0.340274,0.543839,0.486875,0.543690,-0.168238,-0.243535,0.785359
1677114862,818871445,0.340311,0.543994,0.486565,0.544195,-0.168503,-0.243287,0.785028
1677114862,829555790,0.340539,0.544086,0.486234,0.544127,-0.169184,-0.242455,0.785187
1677114862,839177597,0.340844,0.544207,0.485847,0.543816,-0.170026,-0.241968,0.785370
1677114862,849015660,0.341142,0.544547,0.485328,0.544101,-0.170462,-0.242046,0.785055
1677114862,859416875,0.341437,0.544604,0.484807,0.542853,-0.170831,-0.242128,0.785813
1677114862,868973267,0.341887,0.544887,0.484189,0.542858,-0.171308,-0.241816,0.785801
1677114862,878525350,0.342160,0.545017,0.483591,0.542310,-0.171411,-0.242147,0.786055
1677114862,889293864,0.342555,0.545114,0.482931,0.541897,-0.171298,-0.242054,0.786393
1677114862,899161214,0.342894,0.545256,0.482318,0.541863,-0.171056,-0.242205,0.786423
1677114862,908954914,0.343226,0.545335,0.481691,0.541709,-0.170801,-0.242327,0.786547
1677114862,919010467,0.343608,0.545434,0.481050,0.542215,-0.170773,-0.242195,0.786245
1677114862,929191233,0.343950,0.545572,0.480367,0.542862,-0.170440,-0.241958,0.785944
1677114862,939001280,0.344280,0.545507,0.479656,0.542552,-0.171103,-0.242058,0.785983
1677114862,949160885,0.344550,0.545646,0.478904,0.543081,-0.171388,-0.242399,0.785450
1677114862,959208806,0.344901,0.545693,0.478106,0.543407,-0.171682,-0.242026,0.785275
1677114862,968788336,0.345325,0.545717,0.477250,0.543711,-0.172726,-0.241912,0.784871
1677114862,979125982,0.345798,0.545972,0.476287,0.544977,-0.172173,-0.241378,0.784278
1677114862,989142308,0.345981,0.545845,0.475444,0.543733,-0.172576,-0.242174,0.784808
1677114862,999486868,0.346256,0.545863,0.474502,0.543233,-0.172925,-0.242736,0.784904
1677114863,9070669,0.346624,0.545924,0.473468,0.542951,-0.173263,-0.243301,0.784850
1677114863,18979726,0.347098,0.546029,0.472406,0.543496,-0.174176,-0.243443,0.784226
1677114863,28782586,0.347758,0.545501,0.471371,0.541232,-0.176987,-0.243426,0.785168
1677114863,38565613,0.348048,0.545642,0.470276,0.542540,-0.175666,-0.243647,0.784492
1677114863,48579293,0.348254,0.545748,0.469211,0.543857,-0.174301,-0.244364,0.783661
1677114863,58756556,0.348620,0.545870,0.468107,0.545308,-0.174272,-0.245033,0.782450
1677114863,69177086,0.348996,0.545715,0.467026,0.545960,-0.175021,-0.245096,0.781808
1677114863,79144660,0.349340,0.545670,0.465897,0.546819,-0.175697,-0.245113,0.781050
1677114863,88882474,0.349583,0.545526,0.464745,0.547054,-0.176366,-0.245133,0.780728
1677114863,98906147,0.349994,0.545549,0.463557,0.548085,-0.177632,-0.244405,0.779946
1677114863,109242859,0.350329,0.545846,0.462238,0.549837,-0.178679,-0.244733,0.778370
1677114863,118812264,0.350577,0.545770,0.461112,0.550503,-0.180033,-0.244289,0.777726
1677114863,129289948,0.350685,0.545588,0.460014,0.550385,-0.181282,-0.244507,0.777450
1677114863,139176863,0.350861,0.545532,0.458877,0.551183,-0.182080,-0.243846,0.776906
1677114863,149359335,0.351062,0.545480,0.457716,0.552013,-0.183099,-0.242985,0.776347
1677114863,159022367,0.351199,0.545548,0.456545,0.552745,-0.184337,-0.242637,0.775642
1677114863,168962139,0.351188,0.545478,0.455395,0.552744,-0.184970,-0.242146,0.775645
1677114863,179698430,0.351198,0.545475,0.454230,0.552797,-0.186360,-0.241646,0.775431
1677114863,189217699,0.351228,0.545414,0.453076,0.553069,-0.188010,-0.240694,0.775134
1677114863,199899323,0.351196,0.545253,0.451891,0.553163,-0.189940,-0.239965,0.774823
1677114863,209102176,0.351045,0.545057,0.450741,0.553456,-0.191823,-0.239547,0.774278
1677114863,219431490,0.351060,0.544823,0.449533,0.554582,-0.193886,-0.238317,0.773338
1677114863,228868473,0.350998,0.544687,0.448303,0.556414,-0.195112,-0.237358,0.772008
1677114863,239208253,0.350858,0.544566,0.447007,0.558405,-0.195183,-0.236326,0.770868
1677114863,249285787,0.350849,0.544350,0.445697,0.559592,-0.195303,-0.234893,0.770415
1677114863,259061965,0.350764,0.544231,0.444313,0.560196,-0.194695,-0.234139,0.770359
1677114863,269903863,0.350985,0.544144,0.442871,0.560881,-0.195319,-0.232914,0.770074
1677114863,279312454,0.351077,0.544263,0.441367,0.561719,-0.195737,-0.233224,0.769263
1677114863,289261589,0.351195,0.544068,0.439896,0.561607,-0.196037,-0.232706,0.769425
1677114863,299402715,0.351341,0.543880,0.438448,0.561701,-0.196471,-0.232799,0.769218
1677114863,309253467,0.351510,0.543709,0.437052,0.562203,-0.196845,-0.233101,0.768664
1677114863,319212408,0.351792,0.543411,0.435677,0.562922,-0.196838,-0.232472,0.768330
1677114863,329585313,0.351976,0.543166,0.434326,0.563988,-0.196649,-0.232333,0.767638
1677114863,340534524,0.352119,0.542822,0.432958,0.564840,-0.196440,-0.232695,0.766955
1677114863,349143909,0.352314,0.542444,0.431618,0.565494,-0.196676,-0.233122,0.766283
1677114863,358822581,0.352572,0.542113,0.430262,0.566376,-0.196720,-0.233402,0.765534
1677114863,369010895,0.352682,0.541757,0.428907,0.567134,-0.196005,-0.234539,0.764809
1677114863,379763630,0.353101,0.541377,0.427588,0.568089,-0.196665,-0.234778,0.763857
1677114863,389359628,0.353468,0.541033,0.426293,0.569039,-0.196721,-0.235045,0.763053
1677114863,399701031,0.353737,0.540665,0.424996,0.569722,-0.196268,-0.235655,0.762472
1677114863,409415523,0.354003,0.540499,0.423683,0.570821,-0.195575,-0.236603,0.761533
1677114863,419233879,0.354369,0.540110,0.422369,0.571190,-0.195532,-0.236907,0.761173
1677114863,429089411,0.354835,0.540054,0.421040,0.572437,-0.195231,-0.237019,0.760278
1677114863,439183642,0.355095,0.540020,0.419714,0.572931,-0.193695,-0.237828,0.760046
1677114863,448882977,0.355542,0.540048,0.418340,0.573233,-0.192383,-0.237599,0.760223
1677114863,459650689,0.356002,0.540280,0.416891,0.573502,-0.191149,-0.237842,0.760255
1677114863,469095912,0.356311,0.540400,0.415482,0.572577,-0.189687,-0.238367,0.761154
1677114863,479377207,0.356891,0.540731,0.414027,0.572335,-0.189720,-0.238597,0.761256
1677114863,489009944,0.357403,0.540900,0.412622,0.571729,-0.189603,-0.238396,0.761803
1677114863,498899302,0.357751,0.541129,0.411289,0.571005,-0.189307,-0.239094,0.762201
1677114863,509626144,0.358193,0.541214,0.410022,0.570363,-0.189576,-0.239287,0.762554
1677114863,519027372,0.358696,0.541369,0.408800,0.571152,-0.189808,-0.239176,0.761940
1677114863,529517833,0.359020,0.541467,0.407652,0.571698,-0.189632,-0.239800,0.761379
1677114863,539528793,0.359419,0.541313,0.406582,0.572131,-0.189392,-0.239466,0.761218
1677114863,548990967,0.359743,0.541364,0.405479,0.573386,-0.188394,-0.239898,0.760385
1677114863,559117551,0.360038,0.541228,0.404445,0.573967,-0.187447,-0.240137,0.760105
1677114863,569479119,0.360479,0.541284,0.403373,0.575401,-0.187210,-0.240483,0.758969
1677114863,579157562,0.360949,0.541290,0.402314,0.576370,-0.186968,-0.240626,0.758248
1677114863,589746392,0.361390,0.541206,0.401285,0.576622,-0.186953,-0.241037,0.757929
