secs,nsecs,tx,ty,tz,rx,ry,rz,rw
1677114560,875655738,0.389971,0.534810,0.493517,0.580329,-0.006739,0.124988,0.804706
1677114560,886088976,0.390403,0.534152,0.492436,0.581785,-0.007819,0.126569,0.803396
1677114560,896226947,0.390836,0.534220,0.491035,0.585374,-0.008014,0.128396,0.800492
1677114560,905770756,0.391435,0.533359,0.489931,0.584445,-0.009839,0.129307,0.801003
1677114560,915672704,0.392053,0.532792,0.488730,0.584620,-0.010710,0.130061,0.800742
1677114560,925525815,0.392682,0.532340,0.487472,0.584825,-0.010620,0.130418,0.800537
1677114560,935239220,0.393389,0.532008,0.486157,0.585781,-0.009987,0.130926,0.799762
1677114560,945709664,0.394195,0.531628,0.484876,0.586578,-0.009350,0.131449,0.799100
1677114560,955271026,0.395539,0.531081,0.483622,0.586183,-0.009847,0.134735,0.798836
1677114560,965658372,0.396010,0.530829,0.482173,0.587805,-0.008387,0.134034,0.797778
1677114560,976260088,0.396771,0.530498,0.480717,0.588384,-0.007976,0.134922,0.797205
1677114560,986337124,0.397360,0.530442,0.479082,0.589764,-0.007652,0.135639,0.796066
1677114560,996064906,0.398030,0.530122,0.477495,0.589567,-0.008187,0.136805,0.796008
1677114561,5883763,0.398620,0.529967,0.475814,0.589955,-0.008494,0.137936,0.795521
1677114561,15672683,0.399178,0.529671,0.474168,0.590031,-0.008829,0.139052,0.795267
1677114561,25822541,0.399828,0.529481,0.472491,0.591102,-0.009763,0.140541,0.794199
1677114561,36032077,0.400698,0.529060,0.470836,0.591352,-0.012149,0.142128,0.793697
1677114561,46574609,0.400991,0.528849,0.469072,0.592884,-0.011381,0.143191,0.792373
1677114561,55811157,0.401470,0.528645,0.467288,0.594253,-0.011649,0.144964,0.791021
1677114561,65913983,0.402009,0.528453,0.465477,0.595009,-0.011767,0.147437,0.789992
1677114561,76182622,0.402485,0.528268,0.463609,0.595798,-0.012034,0.149428,0.789019
1677114561,85979970,0.402995,0.528277,0.461720,0.597070,-0.012150,0.151735,0.787615
1677114561,96464261,0.403481,0.528234,0.459814,0.597867,-0.011632,0.153846,0.786607
1677114561,106187404,0.404028,0.528113,0.457964,0.598289,-0.011283,0.155457,0.785975
1677114561,115804111,0.404715,0.528014,0.456138,0.598434,-0.011072,0.157069,0.785546
1677114561,126264647,0.405341,0.527951,0.454299,0.598771,-0.010454,0.158402,0.785030
1677114561,135430825,0.406154,0.528072,0.452514,0.599746,-0.010205,0.160487,0.783865
1677114561,145648243,0.406682,0.528084,0.450693,0.600777,-0.008507,0.161545,0.782878
1677114561,155748131,0.407352,0.528076,0.448942,0.601915,-0.007343,0.163368,0.781636
1677114561,166149140,0.408101,0.527995,0.447235,0.603442,-0.007001,0.165397,0.780034
1677114561,175792554,0.408675,0.527943,0.445507,0.605506,-0.005840,0.167608,0.777969
1677114561,186135791,0.409278,0.527672,0.443783,0.606802,-0.005122,0.170000,0.776444
1677114561,195340463,0.409848,0.527521,0.442031,0.608450,-0.004396,0.172555,0.774593
1677114561,205553468,0.410291,0.527608,0.440183,0.610254,-0.002684,0.175599,0.772495
1677114561,215602473,0.410895,0.527700,0.438336,0.611109,-0.001868,0.178841,0.771076
1677114561,225568574,0.411352,0.527892,0.436353,0.611654,-0.000266,0.181592,0.770003
1677114561,235791401,0.412059,0.528152,0.434419,0.611793,0.000074,0.184425,0.769218
1677114561,245900454,0.412702,0.528393,0.432454,0.611915,0.000953,0.186422,0.768639
1677114561,255915982,0.413443,0.528512,0.430468,0.611336,0.002382,0.188476,0.768596
1677114561,265408818,0.414246,0.528903,0.428488,0.611588,0.004210,0.190993,0.767766
