secs,nsecs,tx,ty,tz,rx,ry,rz,rw
1677113207,968546508,0.408041,0.522297,0.475965,0.565795,-0.064893,0.002505,0.821984
1677113207,978636217,0.408108,0.522445,0.476040,0.566049,-0.064577,0.002851,0.821833
1677113207,988595595,0.408196,0.522677,0.476109,0.566903,-0.064779,0.003503,0.821226
1677113207,999060356,0.408076,0.522901,0.476167,0.567452,-0.063676,0.004084,0.820931
1677113208,9445383,0.407928,0.523166,0.476170,0.568041,-0.063412,0.004372,0.820542
1677113208,19830998,0.407825,0.523480,0.476129,0.568321,-0.063103,0.005565,0.820365
1677113208,29541139,0.407750,0.523710,0.476044,0.567993,-0.063649,0.006800,0.820540
1677113208,38974941,0.407605,0.524181,0.475818,0.568445,-0.063527,0.008360,0.820223
1677113208,49177641,0.407400,0.524442,0.475600,0.567878,-0.063426,0.009258,0.820613
1677113208,58537329,0.407225,0.524820,0.475310,0.567844,-0.062949,0.010268,0.820661
1677113208,68881307,0.407146,0.525024,0.475051,0.567767,-0.062976,0.011055,0.820703
1677113208,79226344,0.407144,0.525198,0.474769,0.568105,-0.062579,0.011763,0.820489
1677113208,89286943,0.407150,0.525356,0.474447,0.569108,-0.062116,0.011965,0.819826
1677113208,98669113,0.407238,0.525255,0.474144,0.569387,-0.062175,0.011722,0.819631
1677113208,108911847,0.407407,0.525152,0.473796,0.569948,-0.061810,0.011626,0.819270
1677113208,118810139,0.407642,0.525191,0.473418,0.571494,-0.061147,0.011932,0.818238
1677113208,129284133,0.407746,0.524952,0.473031,0.571761,-0.060472,0.010817,0.818117
1677113208,139802680,0.408022,0.524977,0.472574,0.573159,-0.060208,0.010696,0.817159
1677113208,148884210,0.408312,0.524867,0.472131,0.573850,-0.059675,0.010820,0.816712
1677113208,158866260,0.408372,0.524710,0.471617,0.574271,-0.058734,0.010121,0.816493
1677113208,168992799,0.408748,0.524816,0.471062,0.575691,-0.059355,0.010450,0.815443
1677113208,179347061,0.408814,0.524749,0.470474,0.576076,-0.058907,0.010076,0.815209
