secs,nsecs,tx,ty,tz,rx,ry,rz,rw
1677113112,291126858,0.394274,0.538074,0.466998,0.595521,-0.066470,0.064644,0.797971
1677113112,300816044,0.394346,0.538140,0.466898,0.595873,-0.065859,0.063860,0.797822
1677113112,310504720,0.394413,0.538294,0.466750,0.595762,-0.065428,0.064246,0.797909
1677113112,320718114,0.394356,0.538495,0.466574,0.595401,-0.065042,0.064808,0.798165
1677113112,331577510,0.394261,0.538743,0.466370,0.595086,-0.065440,0.065363,0.798322
1677113112,340861606,0.394094,0.539053,0.466183,0.595123,-0.066109,0.065364,0.798239
1677113112,350811900,0.394030,0.539161,0.466013,0.594583,-0.066599,0.066290,0.798525
1677113112,360912545,0.393956,0.539391,0.465806,0.594819,-0.067002,0.066919,0.798262
1677113112,370948098,0.393809,0.539386,0.465601,0.594240,-0.066919,0.067051,0.798690
1677113112,380600307,0.393792,0.539484,0.465405,0.594367,-0.067308,0.067615,0.798515
1677113112,390929509,0.393702,0.539661,0.465103,0.595156,-0.067025,0.067773,0.797937
1677113112,400786387,0.393633,0.539691,0.464770,0.595391,-0.066167,0.068025,0.797812
1677113112,410521150,0.393672,0.539779,0.464481,0.595777,-0.065972,0.068488,0.797500
1677113112,420757208,0.393695,0.540074,0.464153,0.596759,-0.065553,0.068613,0.796790
1677113112,430432356,0.393686,0.540237,0.463776,0.596774,-0.064644,0.068584,0.796855
1677113112,440310393,0.393743,0.540524,0.463365,0.597286,-0.064312,0.068326,0.796521
1677113112,450566570,0.393834,0.540689,0.462946,0.596884,-0.063788,0.067968,0.796894
1677113112,461172643,0.393863,0.540862,0.462555,0.596647,-0.062771,0.067464,0.797196
1677113112,470873282,0.394138,0.541064,0.462190,0.596802,-0.062884,0.067270,0.797087
1677113112,481522668,0.394316,0.541159,0.461832,0.597039,-0.062604,0.066771,0.796973
1677113112,491239168,0.394510,0.541282,0.461461,0.597645,-0.062663,0.066187,0.796563
1677113112,500572914,0.394688,0.541358,0.461102,0.598428,-0.062620,0.065961,0.795998
1677113112,510440142,0.394833,0.541365,0.460711,0.598980,-0.062872,0.065375,0.795610
1677113112,520630947,0.394913,0.541409,0.460305,0.599388,-0.062283,0.065247,0.795360
1677113112,531006563,0.395042,0.541465,0.459901,0.599591,-0.062436,0.065455,0.795178
1677113112,540750063,0.394999,0.541575,0.459369,0.599723,-0.062040,0.065192,0.795131
1677113112,550757248,0.395124,0.541799,0.458836,0.600201,-0.062509,0.065759,0.794687
1677113112,560844300,0.395184,0.541981,0.458230,0.600346,-0.062327,0.066302,0.794546
1677113112,570512348,0.395305,0.542166,0.457607,0.600738,-0.062615,0.066731,0.794191
1677113112,580343109,0.395391,0.542114,0.456975,0.600138,-0.062345,0.066840,0.794657
1677113112,591197354,0.395609,0.542395,0.456229,0.601136,-0.062456,0.066766,0.793900
1677113112,600666341,0.395769,0.542459,0.455538,0.601318,-0.061825,0.066579,0.793827
1677113112,611127718,0.396045,0.542530,0.454835,0.601443,-0.061516,0.066565,0.793758
1677113112,621202115,0.396307,0.542654,0.454118,0.601768,-0.061369,0.066227,0.793551
1677113112,631109257,0.396396,0.542766,0.453356,0.602082,-0.061137,0.065337,0.793405
1677113112,640380076,0.396647,0.542895,0.452574,0.602178,-0.061683,0.065382,0.793285
1677113112,650448893,0.396667,0.543035,0.451736,0.602317,-0.062056,0.065406,0.793149
1677113112,660980797,0.396654,0.543127,0.450869,0.602103,-0.062945,0.065695,0.793218
1677113112,670510991,0.396497,0.543457,0.449946,0.602343,-0.064812,0.065400,0.792909
1677113112,681084086,0.396230,0.543696,0.448988,0.602028,-0.065180,0.065916,0.793076
1677113112,690802773,0.395936,0.543902,0.448027,0.601468,-0.066176,0.066523,0.793367
1677113112,700430108,0.395779,0.544313,0.447042,0.601660,-0.067494,0.068050,0.792981
