secs,nsecs,tx,ty,tz,rx,ry,rz,rw
1677113256,358404572,0.245392,0.621900,0.663768,0.256369,-0.059330,0.063851,0.962641
1677113256,368646320,0.246377,0.621341,0.661524,0.257854,-0.058904,0.061487,0.962425
1677113256,378443909,0.247282,0.621056,0.658731,0.260709,-0.059840,0.057464,0.961846
1677113256,387760164,0.248609,0.620588,0.656042,0.262461,-0.059754,0.056888,0.961409
1677113256,397739929,0.249777,0.619851,0.653449,0.263687,-0.059152,0.054896,0.961227
1677113256,408598520,0.250920,0.618933,0.651043,0.265137,-0.059251,0.052343,0.960964
1677113256,418401656,0.252122,0.617935,0.648627,0.267859,-0.059415,0.049758,0.960336
1677113256,428214026,0.253534,0.617054,0.646066,0.272573,-0.059646,0.047686,0.959100
1677113256,438118628,0.254853,0.616030,0.643674,0.276458,-0.059136,0.045637,0.958119
1677113256,448110167,0.256159,0.614988,0.641246,0.279753,-0.058418,0.043676,0.957297
1677113256,457746268,0.257508,0.614057,0.638659,0.282955,-0.057274,0.042750,0.956467
1677113256,467898472,0.258779,0.613305,0.635817,0.286251,-0.056085,0.041688,0.955603
1677113256,477912322,0.259972,0.612603,0.632919,0.289028,-0.055265,0.040959,0.954846
1677113256,488176882,0.261031,0.611982,0.629850,0.291825,-0.053665,0.040623,0.954101
1677113256,498648007,0.262161,0.611290,0.626787,0.294225,-0.051917,0.041141,0.953438
1677113256,508464234,0.263267,0.610538,0.623542,0.297219,-0.050742,0.042143,0.952528
1677113256,518307863,0.264329,0.609620,0.620364,0.299401,-0.049239,0.043508,0.951862
1677113256,527869791,0.265349,0.608843,0.616865,0.303259,-0.049599,0.044213,0.950589
1677113256,537952529,0.266361,0.607796,0.613618,0.304909,-0.050659,0.044849,0.949975
1677113256,548309680,0.267389,0.606719,0.610292,0.306843,-0.052697,0.044541,0.949256
1677113256,558314006,0.268547,0.605702,0.606957,0.309368,-0.054761,0.044515,0.948320
1677113256,568340589,0.269619,0.604602,0.603738,0.311875,-0.056412,0.043471,0.947450
1677113256,578682886,0.270695,0.603314,0.600683,0.314221,-0.058018,0.041543,0.946664
1677113256,588011163,0.271823,0.602236,0.597478,0.318907,-0.058794,0.039791,0.945123
1677113256,597855314,0.272824,0.601079,0.594383,0.323354,-0.057455,0.037958,0.943769
1677113256,608040535,0.273655,0.600107,0.591060,0.328930,-0.054679,0.036362,0.942069
1677113256,618603071,0.274529,0.598869,0.587911,0.331858,-0.052744,0.035832,0.941172
1677113256,628429911,0.275280,0.597860,0.584445,0.335240,-0.051539,0.035902,0.940037
1677113256,638691734,0.275876,0.596939,0.580798,0.337750,-0.051174,0.036271,0.939144
1677113256,648369810,0.276550,0.595956,0.577165,0.338490,-0.053560,0.037163,0.938709
1677113256,657690485,0.277185,0.595210,0.573372,0.339670,-0.056026,0.038415,0.938088
1677113256,667741440,0.277739,0.594336,0.569801,0.339538,-0.058038,0.039231,0.937980
1677113256,677613872,0.278429,0.593704,0.566215,0.341491,-0.059478,0.040758,0.937115
1677113256,688242741,0.279141,0.592982,0.562933,0.343693,-0.060344,0.041920,0.936203
1677113256,699140868,0.279784,0.592121,0.559906,0.347298,-0.061227,0.042624,0.934783
1677113256,708529789,0.280365,0.591172,0.557022,0.352059,-0.061560,0.043164,0.932953
1677113256,718160086,0.280895,0.590036,0.554254,0.357144,-0.061928,0.043647,0.930971
1677113256,727795002,0.281496,0.588880,0.551404,0.362858,-0.061995,0.045240,0.928679
1677113256,737779851,0.282014,0.587755,0.548418,0.368345,-0.062003,0.046707,0.926443
1677113256,748195064,0.282432,0.586592,0.545359,0.372650,-0.062642,0.047703,0.924626
1677113256,757840381,0.282915,0.585533,0.542108,0.376155,-0.063450,0.048792,0.923093
1677113256,767703371,0.283466,0.584579,0.538722,0.378850,-0.064452,0.050343,0.921837
1677113256,778306774,0.283922,0.583684,0.535159,0.380996,-0.065275,0.051095,0.920853
1677113256,788052568,0.284895,0.583339,0.531366,0.385270,-0.066440,0.054917,0.918769
1677113256,797747691,0.285572,0.582533,0.527648,0.387186,-0.066942,0.055899,0.917868
1677113256,808062272,0.285797,0.581207,0.524148,0.386371,-0.068092,0.052525,0.918326
1677113256,818329165,0.286847,0.581028,0.520020,0.392094,-0.067935,0.054643,0.915784
1677113256,828186241,0.287890,0.580466,0.516134,0.394939,-0.067654,0.055130,0.914553
1677113256,838611364,0.288826,0.579781,0.512347,0.396792,-0.067521,0.053746,0.913843
1677113256,848379618,0.289893,0.579094,0.508630,0.398883,-0.067757,0.051957,0.913018
1677113256,857623050,0.291073,0.578472,0.504975,0.400918,-0.067171,0.049984,0.912280
1677113256,867804549,0.292450,0.577894,0.501471,0.403391,-0.066833,0.048015,0.911320
1677113256,877611812,0.293780,0.577468,0.497955,0.406719,-0.064351,0.045940,0.910125
1677113256,888156235,0.295346,0.577208,0.494541,0.411356,-0.062353,0.044976,0.908227
1677113256,897712564,0.296022,0.575906,0.491666,0.411732,-0.060809,0.038097,0.908476
1677113256,908210955,0.297192,0.575248,0.488633,0.414679,-0.059503,0.035353,0.907332
1677113256,918226716,0.298076,0.574545,0.485617,0.416947,-0.058020,0.032374,0.906499
1677113256,927634631,0.299022,0.574029,0.482607,0.419371,-0.057860,0.030939,0.905441
1677113256,937871855,0.299706,0.573439,0.479602,0.420745,-0.057475,0.029590,0.904873
1677113256,947938456,0.300472,0.573107,0.476528,0.422749,-0.058044,0.029968,0.903890
1677113256,957844283,0.301027,0.572808,0.473479,0.424280,-0.057993,0.030427,0.903160
1677113256,968694084,0.301346,0.572260,0.470620,0.423966,-0.057490,0.030928,0.903322
1677113256,978225591,0.301775,0.572095,0.467624,0.425426,-0.057933,0.032222,0.902562
1677113256,988281056,0.301946,0.571664,0.464743,0.425554,-0.057232,0.032633,0.902532
1677113256,997726877,0.302347,0.571375,0.462050,0.426090,-0.057449,0.034439,0.902198
1677113257,7867082,0.302739,0.571274,0.459279,0.428501,-0.057374,0.036051,0.900997
1677113257,18372166,0.302968,0.570754,0.456797,0.429461,-0.057757,0.036272,0.900506
1677113257,28668849,0.303252,0.570163,0.454440,0.430952,-0.058055,0.036535,0.899764
1677113257,38453500,0.303568,0.569439,0.452232,0.432952,-0.058943,0.036377,0.898752
1677113257,47971288,0.304099,0.568777,0.450044,0.435931,-0.059875,0.036921,0.897227
1677113257,57622077,0.304491,0.567981,0.447969,0.438475,-0.060181,0.036495,0.895983
1677113257,67982436,0.304953,0.567221,0.445949,0.440781,-0.060972,0.035553,0.894835
1677113257,78617434,0.305449,0.566527,0.443828,0.442644,-0.060893,0.034547,0.893960
1677113257,87899815,0.306031,0.566572,0.441266,0.447664,-0.059323,0.034613,0.891560
1677113257,98867712,0.306426,0.565680,0.439513,0.446653,-0.059468,0.033075,0.892116
1677113257,108561381,0.306822,0.564976,0.437640,0.446436,-0.058970,0.031913,0.892300
1677113257,117796855,0.307736,0.564336,0.435740,0.446493,-0.059715,0.033800,0.892152
1677113257,127852572,0.307901,0.564044,0.433594,0.448485,-0.059234,0.031812,0.891258
1677113257,138101248,0.308186,0.563510,0.431634,0.448669,-0.059540,0.030978,0.891174
1677113257,147956202,0.308650,0.563356,0.429498,0.450287,-0.059833,0.031210,0.890330
1677113257,158258442,0.308910,0.563067,0.427431,0.450787,-0.059831,0.030625,0.890097
1677113257,169208364,0.309193,0.562790,0.425395,0.450834,-0.059605,0.030371,0.890097
1677113257,178731824,0.309622,0.562584,0.423389,0.451341,-0.060372,0.030372,0.889789
1677113257,188620193,0.309935,0.562374,0.421419,0.451946,-0.060090,0.029969,0.889514
1677113257,197509859,0.310329,0.562035,0.419617,0.452134,-0.060714,0.029069,0.889406
1677113257,207934950,0.310777,0.561813,0.417893,0.453439,-0.060916,0.028609,0.888743
1677113257,218220602,0.311109,0.561442,0.416277,0.454019,-0.060238,0.027477,0.888529
1677113257,228417317,0.311482,0.561188,0.414693,0.455905,-0.060235,0.026075,0.887605
1677113257,238849981,0.311842,0.560953,0.413239,0.457841,-0.060487,0.024755,0.886629
1677113257,248025931,0.312300,0.560830,0.411769,0.460284,-0.061012,0.024324,0.885339
1677113257,257673195,0.312433,0.560500,0.410453,0.461581,-0.061111,0.022818,0.884697
1677113257,267834588,0.312721,0.560359,0.409128,0.463421,-0.061462,0.022845,0.883709
1677113257,277849520,0.312796,0.560151,0.407790,0.464871,-0.061725,0.022618,0.882934
1677113257,288219355,0.312855,0.560159,0.406380,0.466785,-0.061912,0.023060,0.881900
1677113257,298160010,0.312793,0.560148,0.404950,0.468442,-0.062220,0.023402,0.880990
1677113257,308169122,0.312753,0.560015,0.403596,0.469065,-0.062309,0.024735,0.880616
1677113257,317919886,0.312608,0.560165,0.402066,0.470941,-0.062757,0.025236,0.879567
1677113257,327474570,0.312555,0.560074,0.400660,0.471458,-0.063463,0.026299,0.879209
1677113257,337887298,0.312439,0.560121,0.399179,0.472516,-0.063887,0.027032,0.878588
1677113257,348392211,0.312433,0.560165,0.397713,0.473533,-0.064559,0.027938,0.877963
1677113257,358111265,0.312426,0.560270,0.396245,0.474918,-0.064981,0.028466,0.877166
1677113257,368560500,0.312405,0.560396,0.394747,0.476110,-0.065065,0.028685,0.876506
1677113257,378482030,0.312470,0.560475,0.393262,0.477212,-0.065205,0.028911,0.875889
1677113257,387832011,0.312562,0.560671,0.391699,0.478722,-0.065126,0.028809,0.875073
1677113257,397821680,0.312683,0.560729,0.390188,0.479438,-0.064539,0.028675,0.874729
1677113257,407699277,0.312685,0.560899,0.388573,0.480990,-0.063125,0.027967,0.874003
1677113257,418186126,0.312923,0.561058,0.386995,0.482474,-0.062489,0.027694,0.873239
1677113257,428037170,0.313040,0.561102,0.385432,0.483560,-0.062363,0.026539,0.872683
1677113257,438280248,0.313227,0.561225,0.383872,0.485081,-0.061561,0.026137,0.871908
1677113257,448480322,0.313290,0.561176,0.382346,0.486220,-0.061039,0.024752,0.871351
1677113257,457855755,0.313630,0.561052,0.380912,0.487822,-0.059663,0.025828,0.870519
1677113257,467918759,0.313785,0.561173,0.379350,0.490707,-0.059780,0.025296,0.868903
1677113257,477870520,0.313758,0.560965,0.377935,0.491922,-0.059718,0.024194,0.868252
1677113257,487737897,0.313892,0.560900,0.376443,0.493829,-0.060099,0.024301,0.867139
1677113257,497589763,0.313866,0.560684,0.374972,0.495136,-0.060350,0.024102,0.866381
1677113257,508249954,0.313892,0.560710,0.373372,0.497635,-0.060330,0.024890,0.864928
1677113257,518319178,0.313710,0.560595,0.371740,0.499310,-0.060262,0.024916,0.863966
1677113257,527750043,0.313542,0.560560,0.369995,0.501350,-0.060168,0.025453,0.862775
1677113257,538059391,0.313467,0.560436,0.368301,0.502716,-0.060549,0.026372,0.861925
1677113257,547971776,0.313404,0.560215,0.366614,0.503528,-0.061030,0.027137,0.861393
1677113257,558201110,0.313340,0.560186,0.364812,0.505222,-0.061729,0.027196,0.860349
1677113257,567710416,0.313337,0.560157,0.363053,0.506981,-0.062063,0.027476,0.859281
1677113257,578281337,0.313434,0.559850,0.361363,0.507438,-0.062255,0.027586,0.858993
1677113257,588095078,0.314154,0.560183,0.359614,0.511418,-0.064756,0.029392,0.856384
1677113257,597649599,0.314276,0.559852,0.357891,0.512746,-0.064561,0.028295,0.855642
1677113257,608022030,0.314372,0.559572,0.356122,0.514756,-0.064078,0.026775,0.854519
1677113257,618444440,0.314649,0.559170,0.354431,0.516241,-0.063461,0.026022,0.853693
1677113257,628667317,0.314920,0.558738,0.352761,0.517574,-0.063319,0.024541,0.852939
1677113257,638445773,0.315190,0.558407,0.350983,0.519058,-0.062237,0.023314,0.852151
1677113257,648146325,0.315536,0.558225,0.349174,0.520718,-0.061384,0.022468,0.851222
1677113257,657878344,0.315787,0.558043,0.347365,0.521734,-0.059977,0.021334,0.850730
1677113257,667549904,0.316024,0.557889,0.345498,0.522687,-0.059120,0.019907,0.850239
1677113257,677916852,0.316492,0.557566,0.343808,0.522534,-0.059072,0.019603,0.850344
1677113257,688347728,0.316624,0.557466,0.341984,0.523743,-0.057601,0.018017,0.849736
1677113257,697612787,0.316938,0.557387,0.340186,0.525430,-0.057277,0.017238,0.848732
1677113257,708228589,0.317135,0.557187,0.338400,0.526859,-0.056549,0.016212,0.847914
1677113257,718003525,0.317284,0.556933,0.336632,0.528312,-0.056056,0.015158,0.847062
1677113257,727627187,0.317566,0.556691,0.334875,0.529338,-0.055727,0.015283,0.846441
1677113257,738263221,0.317683,0.556486,0.333102,0.530272,-0.055076,0.014766,0.845908
1677113257,748332218,0.317814,0.556299,0.331343,0.530902,-0.054301,0.014496,0.845568
1677113257,757668582,0.318076,0.556356,0.329477,0.532173,-0.054132,0.014917,0.844771
1677113257,767985775,0.318115,0.556245,0.327687,0.532581,-0.053469,0.013973,0.844573
1677113257,777898207,0.318386,0.556267,0.325895,0.533281,-0.053456,0.013716,0.844136
