secs,nsecs,tx,ty,tz,rx,ry,rz,rw
1677113874,376483910,0.212805,0.619398,0.489734,0.504036,-0.220289,-0.326967,0.768449
1677113874,386867361,0.212990,0.619355,0.489524,0.503869,-0.219969,-0.328116,0.768160
1677113874,396728110,0.213323,0.619427,0.489279,0.504001,-0.219882,-0.328430,0.767964
1677113874,406817104,0.213422,0.619411,0.489076,0.503203,-0.219536,-0.329248,0.768235
1677113874,416759474,0.213537,0.619507,0.488867,0.502962,-0.219181,-0.329491,0.768391
1677113874,426986381,0.213812,0.619635,0.488601,0.503050,-0.220108,-0.329266,0.768165
1677113874,437452287,0.213793,0.619717,0.488397,0.502835,-0.219996,-0.329229,0.768353
1677113874,447350747,0.213913,0.619826,0.488149,0.502892,-0.220718,-0.328632,0.768365
1677113874,456893501,0.214016,0.619874,0.487875,0.502802,-0.222004,-0.328205,0.768235
1677113874,467248432,0.213999,0.619998,0.487641,0.502941,-0.222709,-0.328686,0.767735
1677113874,476752332,0.214044,0.619951,0.487414,0.502763,-0.222924,-0.328198,0.767997
1677113874,487007623,0.214306,0.620124,0.487066,0.504010,-0.223457,-0.327932,0.767138
1677113874,497746064,0.214601,0.620241,0.486716,0.504580,-0.223564,-0.327692,0.766835
1677113874,507474920,0.214758,0.620247,0.486353,0.504056,-0.222817,-0.328238,0.767163
1677113874,517627669,0.215328,0.620466,0.485867,0.504767,-0.222322,-0.327818,0.767020
1677113874,527282276,0.215771,0.620878,0.485349,0.504977,-0.220961,-0.328759,0.766871
1677113874,537424489,0.216300,0.620648,0.484863,0.501360,-0.221883,-0.330047,0.768424
1677113874,546681957,0.217016,0.621032,0.484264,0.500855,-0.221486,-0.330816,0.768537
1677113874,557030536,0.217465,0.621197,0.483762,0.498598,-0.220968,-0.332667,0.769354
1677113874,568388239,0.218145,0.621344,0.483259,0.496811,-0.221845,-0.334078,0.769646
1677113874,577962015,0.218756,0.621461,0.482827,0.494922,-0.222211,-0.335459,0.770157
1677113874,587175845,0.219300,0.621625,0.482389,0.494326,-0.221633,-0.336603,0.770207
1677113874,596950962,0.219724,0.621711,0.482073,0.493737,-0.221324,-0.337390,0.770330
1677113874,607019805,0.219994,0.621766,0.481847,0.493670,-0.220996,-0.338166,0.770126
1677113874,616960944,0.220292,0.621656,0.481740,0.494434,-0.221133,-0.337216,0.770013
1677113874,627713776,0.220444,0.621627,0.481681,0.495808,-0.221868,-0.336778,0.769110
1677113874,638108473,0.220543,0.621465,0.481727,0.497259,-0.222629,-0.335477,0.768522
1677113874,647070396,0.220618,0.621275,0.481849,0.498538,-0.222910,-0.333956,0.768274
1677113874,658007395,0.220657,0.621101,0.481989,0.499644,-0.223396,-0.333412,0.767650
1677113874,666909695,0.220808,0.621032,0.482093,0.501167,-0.223646,-0.332739,0.766876
1677113874,678099742,0.221133,0.620976,0.482102,0.502349,-0.223854,-0.332035,0.766347
1677113874,686456231,0.221329,0.620850,0.482116,0.501939,-0.223685,-0.332795,0.766335
1677113874,696980463,0.221982,0.620940,0.481991,0.502361,-0.223322,-0.332485,0.766299
1677113874,706898151,0.222451,0.620891,0.481874,0.500938,-0.222919,-0.333826,0.766765
1677113874,717206647,0.222889,0.620921,0.481710,0.499659,-0.221624,-0.335036,0.767447
1677113874,728078324,0.223541,0.621027,0.481487,0.498869,-0.221266,-0.336056,0.767618
1677113874,736611744,0.224051,0.620955,0.481284,0.497526,-0.221112,-0.337299,0.767989
1677113874,746425019,0.224662,0.620990,0.481085,0.497202,-0.221345,-0.338098,0.767780
1677113874,756612404,0.225093,0.620938,0.480896,0.496497,-0.221067,-0.339279,0.767795
1677113874,767559267,0.225898,0.621266,0.480441,0.498796,-0.221180,-0.339154,0.766327
1677113874,777172516,0.226461,0.621267,0.480155,0.498281,-0.221385,-0.339835,0.766301
1677113874,787725752,0.226861,0.621287,0.479832,0.497631,-0.220776,-0.340587,0.766565
1677113874,796848685,0.227287,0.621407,0.479505,0.496808,-0.220048,-0.341371,0.766959
1677113874,806769006,0.227783,0.621668,0.479072,0.496610,-0.219652,-0.342005,0.766918
1677113874,817668028,0.228244,0.621829,0.478675,0.495969,-0.218914,-0.341735,0.767665
1677113874,827162104,0.228537,0.622015,0.478291,0.495088,-0.218237,-0.342158,0.768237
1677113874,837131534,0.228946,0.622240,0.477858,0.494896,-0.218506,-0.341840,0.768426
1677113874,847514165,0.229042,0.622404,0.477489,0.493995,-0.217973,-0.342353,0.768928
1677113874,856670213,0.229430,0.622430,0.477107,0.493322,-0.218877,-0.341711,0.769389
1677113874,866628750,0.229619,0.622527,0.476752,0.492589,-0.219396,-0.342095,0.769541
1677113874,876589643,0.229835,0.622585,0.476302,0.491710,-0.219908,-0.342516,0.769769
1677113874,886952994,0.230207,0.622603,0.475813,0.490947,-0.220714,-0.342556,0.770008
1677113874,897282980,0.230428,0.622682,0.475318,0.489725,-0.220596,-0.343753,0.770286
1677113874,906966117,0.230838,0.622567,0.474809,0.488115,-0.220886,-0.344370,0.770949
1677113874,916714642,0.231282,0.622498,0.474282,0.487299,-0.221192,-0.345141,0.771033
1677113874,926854988,0.231538,0.622373,0.473828,0.485772,-0.220739,-0.346838,0.771364
1677113874,938223668,0.231970,0.622221,0.473356,0.485313,-0.221218,-0.347602,0.771172
1677113874,946707798,0.232306,0.622006,0.472881,0.484825,-0.221814,-0.348561,0.770875
1677113874,957263247,0.232749,0.621768,0.472375,0.484968,-0.222976,-0.348606,0.770430
1677113874,967369543,0.232842,0.621519,0.471912,0.484520,-0.222637,-0.349396,0.770451
1677113874,977259848,0.233208,0.621340,0.471324,0.484710,-0.223418,-0.349555,0.770034
1677113874,987561055,0.233473,0.621192,0.470661,0.484961,-0.223158,-0.349749,0.769863
1677113874,997238850,0.233874,0.621092,0.469858,0.484981,-0.222790,-0.349492,0.770074
1677113875,6713336,0.234146,0.620962,0.469030,0.483966,-0.222247,-0.350168,0.770562
1677113875,16811432,0.234742,0.620996,0.467980,0.483978,-0.222201,-0.350107,0.770596
1677113875,27435111,0.235261,0.620884,0.466891,0.482656,-0.222140,-0.350418,0.771300
1677113875,37722307,0.235843,0.620749,0.465718,0.481718,-0.222056,-0.350460,0.771892
