secs,nsecs,tx,ty,tz,rx,ry,rz,rw
1677113474,143747111,0.280759,0.581007,0.487385,0.527855,-0.196963,-0.223008,0.795514
1677113474,154177961,0.280784,0.580702,0.486728,0.527707,-0.196310,-0.223776,0.795558
1677113474,164196828,0.281069,0.580402,0.486002,0.527954,-0.196729,-0.223424,0.795390
1677113474,173915169,0.281205,0.579953,0.485271,0.527404,-0.196949,-0.223592,0.795652
1677113474,184758747,0.281433,0.579668,0.484406,0.527945,-0.197129,-0.223691,0.795221
1677113474,194290016,0.281718,0.579230,0.483563,0.528130,-0.198058,-0.223969,0.794789
1677113474,204074577,0.282031,0.578829,0.482665,0.528537,-0.198297,-0.224055,0.794435
1677113474,213635092,0.282354,0.578357,0.481690,0.528811,-0.198701,-0.224696,0.793970
1677113474,223964107,0.282798,0.577910,0.480703,0.529074,-0.198871,-0.225033,0.793657
1677113474,233835937,0.283264,0.577515,0.479610,0.529532,-0.198771,-0.225707,0.793185
1677113474,244430373,0.283687,0.577186,0.478478,0.529892,-0.198556,-0.227043,0.792617
1677113474,254260872,0.284289,0.576815,0.477308,0.530124,-0.198594,-0.227702,0.792263
1677113474,263866089,0.285008,0.576381,0.476129,0.530072,-0.199048,-0.228600,0.791925
1677113474,273581742,0.285596,0.576098,0.474902,0.530312,-0.199272,-0.230779,0.791075
1677113474,283656758,0.286306,0.575584,0.473729,0.529748,-0.199912,-0.232300,0.790847
1677113474,293484151,0.287166,0.575203,0.472484,0.529962,-0.201445,-0.234363,0.789705
1677113474,303585616,0.287943,0.574794,0.471280,0.531533,-0.200981,-0.236509,0.788126
1677113474,314643103,0.288754,0.574331,0.470099,0.532101,-0.202271,-0.239721,0.786441
1677113474,324292061,0.289709,0.573615,0.468996,0.532175,-0.203626,-0.242046,0.785328
1677113474,335206003,0.290464,0.573134,0.467854,0.533133,-0.203821,-0.245447,0.783570
1677113474,344027814,0.291269,0.572484,0.466752,0.533290,-0.203938,-0.248167,0.782575
1677113474,353983373,0.291856,0.572180,0.465482,0.534573,-0.201714,-0.250963,0.781384
1677113474,364252446,0.292746,0.571826,0.464379,0.535410,-0.201603,-0.251243,0.780749
1677113474,374587963,0.293434,0.571675,0.463170,0.536646,-0.200732,-0.251506,0.780040
1677113474,384652635,0.294077,0.571635,0.461924,0.537558,-0.200495,-0.251289,0.779543
1677113474,394575729,0.294447,0.571400,0.460740,0.536840,-0.200448,-0.251171,0.780087
1677113474,404773987,0.294705,0.571420,0.459507,0.536671,-0.200705,-0.251909,0.779899
1677113474,413567604,0.295191,0.571391,0.458287,0.536865,-0.201784,-0.250761,0.779858
1677113474,423936503,0.295617,0.571436,0.457030,0.537283,-0.202608,-0.249954,0.779615
1677113474,434068681,0.295908,0.571493,0.455753,0.537548,-0.203301,-0.249695,0.779335
1677113474,444731265,0.296225,0.571398,0.454514,0.537358,-0.203891,-0.248758,0.779612
1677113474,454410574,0.296585,0.571454,0.453165,0.537860,-0.204927,-0.248661,0.779024
1677113474,464200708,0.296890,0.571425,0.451813,0.538326,-0.205417,-0.248844,0.778515
1677113474,474056378,0.297379,0.571310,0.450453,0.538989,-0.206118,-0.248170,0.778086
1677113474,483835438,0.297844,0.571308,0.448953,0.540347,-0.206031,-0.248131,0.777179
1677113474,493834483,0.298370,0.571373,0.447428,0.541454,-0.205706,-0.248203,0.776471
1677113474,504427990,0.299017,0.571423,0.445805,0.542054,-0.205610,-0.248356,0.776029
1677113474,513866672,0.299734,0.571552,0.444116,0.542326,-0.205458,-0.248394,0.775868
1677113474,524326128,0.300559,0.571970,0.442265,0.543015,-0.205110,-0.248598,0.775412
1677113474,533594284,0.301156,0.572013,0.440526,0.541243,-0.205814,-0.249812,0.776074
1677113474,543764802,0.301918,0.572271,0.438739,0.540481,-0.206343,-0.250785,0.776151
1677113474,554053329,0.302764,0.572160,0.436958,0.537990,-0.208239,-0.251737,0.777066
1677113474,564384459,0.303398,0.572878,0.435108,0.539400,-0.206761,-0.252903,0.776104
1677113474,574619465,0.304182,0.573256,0.433336,0.539350,-0.206614,-0.253338,0.776036
1677113474,584231499,0.304865,0.573764,0.431522,0.539780,-0.205708,-0.253706,0.775857
1677113474,594134083,0.305414,0.574263,0.429753,0.539789,-0.204943,-0.254322,0.775852
