secs,nsecs,tx,ty,tz,rx,ry,rz,rw
1677108847,181401658,0.347795,0.534013,0.482388,0.521779,-0.172409,-0.264053,0.792653
1677108847,192241650,0.348116,0.534436,0.482245,0.521100,-0.171694,-0.264076,0.793246
1677108847,201474499,0.348377,0.534750,0.482182,0.519923,-0.171148,-0.264458,0.794009
1677108847,211847520,0.348701,0.535097,0.482110,0.519683,-0.170825,-0.264472,0.794231
1677108847,221750325,0.349036,0.535430,0.482024,0.520146,-0.170852,-0.264124,0.794038
1677108847,231970861,0.349140,0.535688,0.482035,0.520054,-0.171161,-0.264541,0.793893
1677108847,242142872,0.349122,0.535749,0.482131,0.519624,-0.172512,-0.264686,0.793834
1677108847,251440593,0.349387,0.536268,0.481947,0.521049,-0.172883,-0.263555,0.793195
1677108847,261888978,0.349245,0.536403,0.481961,0.520053,-0.174235,-0.263341,0.793623
1677108847,270933827,0.349482,0.537090,0.481618,0.521282,-0.174842,-0.261986,0.793132
1677108847,281681873,0.349677,0.537460,0.481336,0.520537,-0.175963,-0.260872,0.793740
1677108847,291770478,0.349899,0.537904,0.480994,0.520053,-0.177247,-0.259970,0.794068
1677108847,301704053,0.350016,0.538266,0.480629,0.518673,-0.177583,-0.259664,0.794995
1677108847,312101003,0.350220,0.538642,0.480183,0.517591,-0.178536,-0.259567,0.795518
1677108847,321524225,0.350456,0.539010,0.479721,0.516698,-0.178393,-0.259264,0.796229
1677108847,331380091,0.350796,0.539456,0.479195,0.516627,-0.178040,-0.259013,0.796436
1677108847,341858601,0.351358,0.539324,0.478704,0.514461,-0.180057,-0.258702,0.797485
1677108847,351448465,0.351615,0.539740,0.478218,0.515282,-0.179079,-0.258748,0.797160
1677108847,361442488,0.351934,0.539903,0.477829,0.515533,-0.179059,-0.258707,0.797016
1677108847,371818735,0.352126,0.540209,0.477421,0.516600,-0.178495,-0.259145,0.796309
1677108847,381527852,0.352306,0.540454,0.476954,0.517238,-0.177722,-0.259138,0.796070
1677108847,391321102,0.352415,0.540674,0.476490,0.517440,-0.177076,-0.259101,0.796095
1677108847,401783833,0.352759,0.541110,0.475859,0.518654,-0.177319,-0.258288,0.795515
1677108847,412040377,0.352849,0.541426,0.475226,0.518455,-0.176530,-0.258014,0.795908
1677108847,422178078,0.353224,0.541740,0.474533,0.518549,-0.176709,-0.256862,0.796180
1677108847,431922627,0.353473,0.542121,0.473806,0.518547,-0.176170,-0.256443,0.796436
1677108847,441512069,0.353789,0.542523,0.472997,0.519043,-0.175302,-0.255807,0.796509
1677108847,451340783,0.354081,0.542742,0.472279,0.518563,-0.174773,-0.255695,0.796974
1677108847,461888210,0.354741,0.543447,0.471219,0.520733,-0.174103,-0.255040,0.795915
1677108847,471586138,0.354950,0.543635,0.470505,0.520040,-0.173829,-0.256119,0.796081
1677108847,481602422,0.355321,0.543825,0.469711,0.519830,-0.173816,-0.256641,0.796053
1677108847,492173509,0.355763,0.543940,0.468897,0.519823,-0.173466,-0.256499,0.796179
1677108847,501869713,0.356158,0.544077,0.468096,0.519534,-0.173494,-0.257288,0.796108
1677108847,511625010,0.356494,0.544245,0.467256,0.519535,-0.172926,-0.257986,0.796005
1677108847,521479226,0.356979,0.544567,0.466372,0.520738,-0.172173,-0.257752,0.795457
1677108847,531594869,0.357176,0.544658,0.465593,0.520312,-0.171536,-0.258628,0.795589
1677108847,542177055,0.357554,0.544774,0.464769,0.520749,-0.171085,-0.258099,0.795573
