secs,nsecs,tx,ty,tz,rx,ry,rz,rw
1677109859,949433037,0.272661,0.615490,0.572303,0.356414,-0.143297,-0.260664,0.885714
1677109859,959074711,0.272827,0.615958,0.572018,0.356989,-0.141985,-0.259173,0.886131
1677109859,969429964,0.272886,0.616290,0.571831,0.356317,-0.140562,-0.257920,0.886994
1677109859,979599726,0.273002,0.616772,0.571523,0.356440,-0.138938,-0.256590,0.887585
1677109859,989052266,0.273119,0.617236,0.571170,0.356074,-0.137404,-0.255443,0.888302
1677109859,998526115,0.273216,0.617674,0.570861,0.355012,-0.135911,-0.254790,0.889144
1677109860,8291090,0.273419,0.618136,0.570394,0.354485,-0.134855,-0.254098,0.889712
1677109860,18942619,0.273561,0.618333,0.570204,0.352671,-0.133502,-0.253855,0.890707
1677109860,29078690,0.273927,0.618718,0.569881,0.353310,-0.132336,-0.253621,0.890694
1677109860,38274417,0.274088,0.618917,0.569793,0.352884,-0.131404,-0.255068,0.890588
1677109860,48485511,0.274371,0.618904,0.569827,0.352450,-0.130043,-0.255506,0.890833
1677109860,58362041,0.274660,0.619016,0.569811,0.352523,-0.130404,-0.256967,0.890331
1677109860,68006786,0.274944,0.619047,0.569833,0.352263,-0.129943,-0.257588,0.890323
1677109860,78639990,0.275098,0.619179,0.569821,0.351947,-0.129136,-0.258339,0.890347
1677109860,88735404,0.275307,0.619361,0.569718,0.351726,-0.128593,-0.258324,0.890518
1677109860,98262857,0.275366,0.619572,0.569597,0.351282,-0.127848,-0.257910,0.890920
1677109860,108809797,0.275423,0.619769,0.569467,0.350988,-0.127644,-0.256515,0.891468
1677109860,118531827,0.275268,0.620054,0.569320,0.351289,-0.126991,-0.255573,0.891713
1677109860,128450427,0.275059,0.620305,0.569225,0.351418,-0.126218,-0.254413,0.892103
1677109860,138139261,0.275007,0.620421,0.569107,0.351703,-0.125527,-0.251865,0.892811
1677109860,148514031,0.274816,0.620597,0.568968,0.352004,-0.125668,-0.251102,0.892888
1677109860,159234812,0.274818,0.620707,0.568799,0.352475,-0.126453,-0.249611,0.893009
1677109860,168483989,0.274947,0.620691,0.568559,0.353008,-0.126137,-0.247851,0.893334
1677109860,179064768,0.275078,0.620622,0.568285,0.353314,-0.125867,-0.247106,0.893457
1677109860,188851719,0.275200,0.620551,0.567917,0.353415,-0.125496,-0.247533,0.893351
1677109860,198873348,0.275611,0.620413,0.567433,0.353736,-0.125369,-0.247552,0.893236
