secs,nsecs,tx,ty,tz,rx,ry,rz,rw
1677108650,581730525,0.442406,0.520175,0.474998,0.583663,0.073697,0.183316,0.787592
1677108650,592037799,0.442569,0.520390,0.474688,0.582844,0.072780,0.183840,0.788161
1677108650,602263767,0.442523,0.520758,0.474300,0.582409,0.071575,0.184061,0.788542
1677108650,612139230,0.442515,0.521074,0.473929,0.581247,0.069658,0.184840,0.789388
1677108650,621835059,0.442357,0.521409,0.473578,0.580175,0.068186,0.185517,0.790146
1677108650,632188635,0.442336,0.521811,0.473280,0.579391,0.066467,0.187341,0.790438
1677108650,641930359,0.442194,0.522130,0.473023,0.579088,0.064997,0.187866,0.790657
1677108650,651863700,0.442025,0.522287,0.472818,0.578523,0.064370,0.188749,0.790912
1677108650,661490106,0.441863,0.522355,0.472660,0.578538,0.063923,0.189494,0.790759
1677108650,671846443,0.441648,0.522435,0.472492,0.579255,0.064274,0.190458,0.789974
1677108650,681880347,0.441593,0.522428,0.472384,0.579642,0.063346,0.191400,0.789537
1677108650,692085824,0.441430,0.522459,0.472239,0.580441,0.063202,0.192258,0.788753
1677108650,701750430,0.440860,0.522131,0.471903,0.579145,0.066583,0.192633,0.789335
1677108650,711578124,0.440735,0.522052,0.471682,0.578858,0.066427,0.193189,0.789423
1677108650,721622560,0.440479,0.522318,0.471341,0.579279,0.067064,0.194088,0.788840
1677108650,731409908,0.440361,0.522425,0.471037,0.578364,0.066542,0.194432,0.789470
1677108650,741750535,0.440177,0.522653,0.470683,0.577669,0.067269,0.195239,0.789718
1677108650,751333966,0.440102,0.522805,0.470367,0.576876,0.066802,0.195496,0.790274
1677108650,761350506,0.440006,0.522894,0.470028,0.575971,0.067225,0.196143,0.790737
1677108650,771559668,0.439939,0.522976,0.469721,0.575794,0.066899,0.196555,0.790792
1677108650,782162922,0.439857,0.522989,0.469402,0.575442,0.066761,0.197113,0.790921
1677108650,792381231,0.439731,0.522998,0.469080,0.575602,0.067181,0.197996,0.790548
1677108650,802438973,0.439724,0.523054,0.468765,0.576041,0.066878,0.199203,0.789951
1677108650,811696454,0.439728,0.522879,0.468440,0.575714,0.066618,0.200166,0.789967
1677108650,821892745,0.439620,0.522765,0.468086,0.575948,0.066305,0.200116,0.789836
1677108650,831735325,0.439627,0.522736,0.467693,0.576181,0.066305,0.200968,0.789450
1677108650,841816499,0.439758,0.522621,0.467356,0.576214,0.065732,0.201773,0.789268
1677108650,851651639,0.439866,0.522664,0.466924,0.576394,0.065687,0.202533,0.788946
1677108650,862300826,0.439896,0.522695,0.466453,0.576374,0.065856,0.202554,0.788941
1677108650,872510359,0.440150,0.522876,0.465966,0.575726,0.065434,0.203432,0.789224
1677108650,882051142,0.440273,0.523087,0.465495,0.574476,0.066003,0.203703,0.790016
1677108650,892198624,0.440391,0.523428,0.464978,0.573698,0.066370,0.203852,0.790512
1677108650,902167767,0.440493,0.523635,0.464573,0.572362,0.066946,0.203790,0.791448
1677108650,911824152,0.440638,0.524075,0.464143,0.572258,0.067297,0.204434,0.791327
1677108650,921900086,0.440764,0.524386,0.463805,0.572141,0.067849,0.205131,0.791184
1677108650,932322090,0.440750,0.524562,0.463521,0.572026,0.068725,0.205390,0.791124
1677108650,941693962,0.440835,0.524709,0.463267,0.572402,0.069436,0.206284,0.790558
1677108650,951347122,0.440909,0.524833,0.463000,0.573208,0.069328,0.207003,0.789795
1677108650,961906173,0.440997,0.524978,0.462743,0.573872,0.069554,0.208347,0.788939
1677108650,971683259,0.441011,0.525230,0.462430,0.575043,0.069600,0.209366,0.787811
1677108650,981806911,0.441169,0.525352,0.462067,0.574923,0.069114,0.210768,0.787568
1677108650,991987731,0.441151,0.525611,0.461588,0.575595,0.069265,0.211344,0.786910
