secs,nsecs,tx,ty,tz,rx,ry,rz,rw
1677108161,404198935,0.244068,0.607369,0.602406,0.382694,-0.150009,-0.002912,0.911611
1677108161,414303375,0.244240,0.607692,0.602117,0.382127,-0.150340,-0.002556,0.911795
1677108161,424243934,0.244287,0.607827,0.601911,0.380596,-0.150286,-0.002922,0.912443
1677108161,434188210,0.244434,0.607966,0.601705,0.379557,-0.150752,-0.002956,0.912799
1677108161,444841974,0.244620,0.608142,0.601469,0.378657,-0.150968,-0.002956,0.913137
1677108161,454479073,0.244759,0.608291,0.601212,0.378564,-0.151232,-0.003015,0.913131
1677108161,464478743,0.244734,0.608301,0.601111,0.377563,-0.150784,-0.003738,0.913617
1677108161,474627434,0.244839,0.608327,0.600982,0.377586,-0.150399,-0.003584,0.913672
1677108161,484527231,0.244810,0.608307,0.600889,0.378117,-0.150209,-0.003645,0.913483
1677108161,494265046,0.244809,0.608261,0.600831,0.378640,-0.149873,-0.003480,0.913322
1677108161,504477785,0.244862,0.608147,0.600823,0.379404,-0.149823,-0.002465,0.913017
1677108161,514601788,0.244791,0.607949,0.600836,0.379636,-0.149959,-0.002125,0.912899
1677108161,524750692,0.244673,0.607793,0.600739,0.380453,-0.150251,-0.002115,0.912511
1677108161,534615567,0.244634,0.607695,0.600553,0.381549,-0.150542,-0.001345,0.912006
1677108161,544198174,0.244658,0.607482,0.600418,0.381322,-0.150682,-0.000750,0.912079
1677108161,554433354,0.244690,0.607310,0.600148,0.381908,-0.150928,-0.000166,0.911793
1677108161,563749403,0.244751,0.607157,0.599912,0.382188,-0.150363,0.000299,0.911769
1677108161,574308130,0.244939,0.607080,0.599593,0.383116,-0.150121,0.000328,0.911420
1677108161,584323114,0.245129,0.606913,0.599294,0.383752,-0.150351,-0.000027,0.911114
1677108161,594406223,0.245369,0.606798,0.598986,0.384099,-0.149364,-0.000087,0.911130
1677108161,604383434,0.245608,0.606675,0.598588,0.384519,-0.149391,-0.000602,0.910948
1677108161,613870606,0.245859,0.606674,0.598137,0.384901,-0.148941,-0.001089,0.910860
1677108161,623919553,0.246193,0.606610,0.597693,0.384837,-0.149451,-0.001365,0.910804
1677108161,633313740,0.246331,0.606531,0.597246,0.384702,-0.149100,-0.002123,0.910917
1677108161,643458546,0.246685,0.606525,0.596778,0.384950,-0.149430,-0.001916,0.910758
1677108161,653813186,0.246826,0.606438,0.596329,0.385188,-0.149084,-0.002117,0.910714
1677108161,663457414,0.247054,0.606316,0.595967,0.385044,-0.149142,-0.001970,0.910765
1677108161,673469277,0.247188,0.606274,0.595510,0.385761,-0.148941,-0.002092,0.910495
1677108161,684254456,0.247372,0.606191,0.595104,0.386368,-0.149105,-0.001885,0.910211
1677108161,694508765,0.247542,0.606137,0.594681,0.386978,-0.149244,-0.001917,0.909929
1677108161,704495032,0.247621,0.606041,0.594213,0.387578,-0.149069,-0.001837,0.909702
1677108161,714154839,0.247859,0.605997,0.593720,0.387850,-0.149339,-0.000997,0.909543
1677108161,723895507,0.247945,0.606016,0.593088,0.388675,-0.149683,-0.000976,0.909135
