secs,nsecs,tx,ty,tz,rx,ry,rz,rw
1677105016,868499502,0.336941,0.543309,0.523148,0.470233,-0.106749,-0.097840,0.870582
1677105016,878977836,0.337137,0.543241,0.522676,0.470868,-0.107687,-0.097051,0.870211
1677105016,888703175,0.337102,0.543000,0.522168,0.470819,-0.108249,-0.097496,0.870118
1677105016,898341780,0.337305,0.542810,0.521543,0.471752,-0.108607,-0.096964,0.869628
1677105016,908871614,0.337634,0.542556,0.520873,0.472636,-0.109226,-0.096009,0.869176
1677105016,918329960,0.337695,0.542222,0.520152,0.473153,-0.108589,-0.096374,0.868934
1677105016,928261955,0.338110,0.541876,0.519333,0.473710,-0.109150,-0.095658,0.868639
1677105016,938555357,0.338492,0.541636,0.518363,0.474707,-0.109195,-0.095413,0.868116
1677105016,948734948,0.338882,0.541263,0.517336,0.475070,-0.109371,-0.095265,0.867912
1677105016,958911008,0.339178,0.540723,0.516315,0.474410,-0.108757,-0.095921,0.868278
1677105016,969099846,0.339731,0.540350,0.515139,0.475445,-0.109111,-0.096103,0.867647
1677105016,978738186,0.340205,0.539757,0.514033,0.475406,-0.109590,-0.097362,0.867467
1677105016,988230289,0.340531,0.539102,0.512796,0.476066,-0.108990,-0.099299,0.866961
1677105016,998332533,0.341025,0.538420,0.511485,0.477100,-0.108459,-0.100442,0.866327
1677105017,8179419,0.342252,0.537957,0.509955,0.479869,-0.110289,-0.099429,0.864683
1677105017,18154411,0.342946,0.537127,0.508432,0.481047,-0.111482,-0.099933,0.863816
1677105017,28351602,0.343346,0.536306,0.506747,0.482724,-0.111990,-0.101252,0.862661
1677105017,38381646,0.343655,0.535341,0.504927,0.484214,-0.112026,-0.102009,0.861731
1677105017,48748466,0.344128,0.534397,0.502889,0.486673,-0.113875,-0.102243,0.860074
1677105017,58248902,0.344473,0.533311,0.500636,0.488539,-0.114392,-0.102191,0.858953
1677105017,68816634,0.344865,0.532324,0.498071,0.490841,-0.114744,-0.102068,0.857608
1677105017,78631251,0.345302,0.531420,0.495229,0.493181,-0.115074,-0.102283,0.856194
1677105017,88500107,0.345649,0.530394,0.492055,0.494780,-0.113000,-0.102272,0.855549
1677105017,98910774,0.345693,0.528978,0.489026,0.495563,-0.112665,-0.103795,0.854956
1677105017,108588803,0.346204,0.527694,0.485558,0.498414,-0.114025,-0.105229,0.852941
1677105017,118492865,0.346874,0.526201,0.481943,0.501737,-0.113916,-0.104959,0.851038
1677105017,128718692,0.347533,0.524952,0.477923,0.506845,-0.112921,-0.105235,0.848105
1677105017,138228513,0.348192,0.523318,0.473927,0.509877,-0.112335,-0.105584,0.846320
1677105017,148537210,0.349179,0.521516,0.469592,0.512176,-0.111329,-0.104559,0.845192
1677105017,158578306,0.350001,0.520261,0.464918,0.516537,-0.108772,-0.105177,0.842791
1677105017,168705959,0.351412,0.519299,0.459820,0.521876,-0.107391,-0.104946,0.839702
1677105017,178385656,0.352488,0.517991,0.454660,0.525763,-0.105736,-0.106183,0.837328
1677105017,188121849,0.353616,0.516633,0.449304,0.529193,-0.103749,-0.107671,0.835224
1677105017,198314448,0.354792,0.515331,0.443836,0.532297,-0.102192,-0.110521,0.833068
1677105017,208011088,0.356119,0.514107,0.438239,0.535231,-0.100241,-0.113474,0.831026
1677105017,218241823,0.357699,0.512835,0.432562,0.537844,-0.098599,-0.116441,0.829122
1677105017,228390498,0.359075,0.511957,0.426774,0.541225,-0.097106,-0.120318,0.826541
1677105017,238540963,0.360399,0.510995,0.420871,0.543852,-0.094423,-0.123487,0.824658
1677105017,248643230,0.361436,0.510125,0.414867,0.546210,-0.090994,-0.127355,0.822894
1677105017,257786770,0.362364,0.509644,0.408592,0.549805,-0.084797,-0.129080,0.820891
1677105017,268664331,0.363400,0.509116,0.402307,0.551967,-0.081083,-0.131032,0.819505
1677105017,277934014,0.364403,0.508851,0.395915,0.554409,-0.077581,-0.132345,0.817983
1677105017,288791005,0.365523,0.508628,0.389469,0.556917,-0.075277,-0.133151,0.816363
1677105017,298432808,0.366506,0.508431,0.382990,0.559203,-0.073259,-0.134590,0.814746
1677105017,308293328,0.367479,0.508213,0.376475,0.561021,-0.072013,-0.136959,0.813211
1677105017,318293706,0.368636,0.508342,0.369798,0.564344,-0.071423,-0.139433,0.810539
1677105017,328323518,0.369778,0.508408,0.363209,0.566927,-0.069892,-0.142191,0.808388
1677105017,338135345,0.370897,0.508196,0.356702,0.567697,-0.063946,-0.143477,0.808112
1677105017,348165935,0.372263,0.508629,0.350057,0.570948,-0.060459,-0.146133,0.805610
1677105017,358526341,0.373615,0.508883,0.343545,0.572969,-0.056111,-0.148482,0.804059
1677105017,368092152,0.374874,0.509404,0.337127,0.575461,-0.051933,-0.151612,0.801973
1677105017,378379624,0.376175,0.510030,0.330792,0.578365,-0.048489,-0.153802,0.799680
1677105017,387943728,0.377140,0.510732,0.324628,0.580818,-0.043383,-0.154411,0.798077
1677105017,398156524,0.378138,0.511651,0.318517,0.582657,-0.042497,-0.158160,0.796046
1677105017,408167359,0.378953,0.512729,0.312516,0.583781,-0.040476,-0.159806,0.794999
1677105017,418615933,0.379686,0.514226,0.306583,0.584555,-0.038061,-0.160973,0.794314
1677105017,428587937,0.380652,0.515993,0.300775,0.584873,-0.037285,-0.160843,0.794143
1677105017,438026501,0.381525,0.517856,0.295082,0.584329,-0.035861,-0.160717,0.794634
1677105017,448620261,0.382382,0.519944,0.289650,0.584233,-0.033976,-0.160151,0.794902
1677105017,458225429,0.383159,0.522140,0.284313,0.583841,-0.031613,-0.160242,0.795269
1677105017,468185823,0.384116,0.524432,0.279136,0.583080,-0.028864,-0.159274,0.796126
1677105017,478326486,0.385114,0.526922,0.274081,0.581886,-0.027009,-0.159287,0.797061
1677105017,488173984,0.386189,0.529676,0.269117,0.580917,-0.024384,-0.158903,0.797929
1677105017,498322986,0.387168,0.532459,0.264426,0.580323,-0.020755,-0.158217,0.798600
1677105017,507767342,0.388224,0.534945,0.260077,0.578775,-0.020216,-0.158106,0.799758
1677105017,517892974,0.388838,0.537268,0.256121,0.577829,-0.018863,-0.159233,0.800252
1677105017,528495581,0.389211,0.539398,0.252454,0.577002,-0.017067,-0.159642,0.800807
1677105017,538196727,0.389753,0.541730,0.248986,0.577023,-0.017788,-0.159357,0.800833
1677105017,548740384,0.390110,0.544295,0.245613,0.576415,-0.017886,-0.158637,0.801412
1677105017,558557555,0.390461,0.547119,0.242313,0.575545,-0.017876,-0.156900,0.802378
1677105017,568464552,0.390807,0.550009,0.239119,0.573793,-0.017378,-0.153999,0.804204
1677105017,578960499,0.390949,0.552885,0.236091,0.571387,-0.016166,-0.151534,0.806408
1677105017,588877500,0.391274,0.556333,0.233045,0.571752,-0.016633,-0.149344,0.806548
1677105017,598465510,0.391357,0.558993,0.230471,0.569400,-0.015311,-0.146741,0.808713
1677105017,608719623,0.391512,0.561735,0.228000,0.568225,-0.015719,-0.144368,0.809958
1677105017,618472214,0.391432,0.564494,0.225656,0.567038,-0.015599,-0.142722,0.811083
1677105017,628319425,0.391465,0.567424,0.223310,0.566060,-0.016081,-0.140738,0.812102
1677105017,638421170,0.391617,0.570393,0.220936,0.563992,-0.016783,-0.138427,0.813922
1677105017,648739869,0.390909,0.572852,0.218688,0.557387,-0.013194,-0.139675,0.818313
1677105017,658242788,0.391192,0.575986,0.216302,0.554135,-0.011901,-0.137872,0.820843
1677105017,668501389,0.391585,0.578824,0.214089,0.549740,-0.011011,-0.137163,0.823924
1677105017,678253359,0.391991,0.581650,0.212005,0.547032,-0.009507,-0.136346,0.825879
1677105017,688234277,0.392300,0.584219,0.210144,0.544438,-0.008105,-0.136004,0.827662
1677105017,697818044,0.392485,0.586724,0.208429,0.542782,-0.006436,-0.135489,0.828848
1677105017,707780264,0.392695,0.589190,0.206805,0.541330,-0.005752,-0.134637,0.829940
1677105017,717655291,0.392748,0.591403,0.205309,0.538566,-0.004642,-0.133294,0.831960
1677105017,727857662,0.392917,0.593621,0.203869,0.536231,-0.004420,-0.131598,0.833738
1677105017,738037474,0.392972,0.595773,0.202544,0.533994,-0.004185,-0.131040,0.835262
1677105017,748138834,0.392978,0.597662,0.201436,0.531095,-0.003881,-0.130927,0.837127
1677105017,758222388,0.393185,0.599714,0.200314,0.529017,-0.004320,-0.130852,0.838451
1677105017,768459452,0.393370,0.601664,0.199289,0.525508,-0.003083,-0.130152,0.840769
1677105017,778473923,0.393514,0.603687,0.198379,0.521641,-0.001573,-0.129684,0.843250
1677105017,788169045,0.393694,0.605914,0.197487,0.519343,-0.000493,-0.128936,0.844783
1677105017,798044237,0.393790,0.607856,0.196856,0.516927,0.001045,-0.127199,0.846526
1677105017,807793392,0.393604,0.609635,0.196476,0.514901,0.001984,-0.126395,0.847878
1677105017,817952175,0.393410,0.611258,0.196188,0.512882,0.001547,-0.124996,0.849309
1677105017,827832296,0.393229,0.612957,0.195848,0.510594,0.000576,-0.123361,0.850926
1677105017,838462266,0.393001,0.614567,0.195531,0.506464,-0.000742,-0.122318,0.853541
1677105017,848187310,0.392981,0.616520,0.194999,0.502747,-0.002328,-0.120842,0.855942
1677105017,857860184,0.392839,0.618419,0.194471,0.497800,-0.002630,-0.119955,0.858952
1677105017,868428971,0.392921,0.620291,0.193963,0.492726,-0.003321,-0.119102,0.861989
1677105017,878133412,0.392884,0.622110,0.193502,0.488204,-0.003042,-0.118584,0.864631
1677105017,888167459,0.392931,0.623884,0.193081,0.484631,-0.003471,-0.117742,0.866751
1677105017,898163336,0.392867,0.625559,0.192695,0.481011,-0.002997,-0.116607,0.868920
1677105017,908589782,0.392830,0.627172,0.192246,0.476779,-0.003277,-0.115281,0.871425
1677105017,918475704,0.392907,0.629032,0.191559,0.473266,-0.004239,-0.114181,0.873478
1677105017,928497939,0.392783,0.630553,0.190973,0.467583,-0.003286,-0.113554,0.876619
1677105017,938127609,0.392919,0.632105,0.190312,0.463088,-0.003846,-0.112838,0.879092
1677105017,948342266,0.393040,0.633358,0.189733,0.458565,-0.003099,-0.112465,0.881510
1677105017,958700864,0.393463,0.634571,0.189173,0.455832,-0.003625,-0.112183,0.882960
1677105017,968982116,0.393532,0.635568,0.188789,0.452439,-0.002760,-0.114248,0.884443
1677105017,978146780,0.393759,0.636384,0.188451,0.448595,-0.001976,-0.115862,0.886191
1677105017,988464512,0.394097,0.637324,0.188003,0.445241,-0.001421,-0.116551,0.887792
1677105017,998042349,0.394398,0.638512,0.187452,0.443494,-0.000812,-0.116738,0.888642
1677105018,9159862,0.394646,0.639518,0.186952,0.441726,-0.000440,-0.116159,0.889598
1677105018,17968089,0.394873,0.640344,0.186521,0.440216,-0.001427,-0.115405,0.890444
1677105018,28593163,0.394868,0.641150,0.186084,0.438817,-0.001691,-0.115219,0.891157
1677105018,38503889,0.395318,0.641881,0.185541,0.437496,-0.004119,-0.114158,0.891935
1677105018,48095351,0.395468,0.642536,0.184984,0.434714,-0.004433,-0.114656,0.893229
1677105018,58314686,0.395841,0.643196,0.184345,0.431864,-0.005048,-0.115410,0.894510
1677105018,68603755,0.396369,0.643880,0.183619,0.429213,-0.004931,-0.115958,0.895715
1677105018,78180934,0.396880,0.644740,0.182795,0.427499,-0.004863,-0.117564,0.896326
1677105018,88540636,0.397372,0.645212,0.182245,0.424241,-0.003968,-0.118800,0.897714
1677105018,98271775,0.397915,0.645788,0.181638,0.423351,-0.003390,-0.119115,0.898095
1677105018,108685785,0.398226,0.646304,0.181111,0.423705,-0.002976,-0.119964,0.897816
1677105018,118204707,0.398437,0.646496,0.180856,0.422393,-0.002464,-0.120341,0.898385
1677105018,128006165,0.398651,0.646860,0.180441,0.421935,-0.003129,-0.120453,0.898584
1677105018,137867260,0.398898,0.647315,0.179944,0.420649,-0.004511,-0.120209,0.899213
1677105018,148509338,0.399182,0.647825,0.179267,0.418311,-0.006525,-0.120261,0.900284
1677105018,158167854,0.399345,0.648395,0.178602,0.415313,-0.006522,-0.120460,0.901644
1677105018,168827803,0.399454,0.648764,0.178322,0.415214,-0.006463,-0.119762,0.901783
1677105018,178676685,0.399595,0.648976,0.178267,0.415475,-0.008591,-0.118210,0.901850
1677105018,188501521,0.399468,0.649391,0.178058,0.414237,-0.009123,-0.117200,0.902546
1677105018,198301796,0.399345,0.650027,0.177651,0.414187,-0.009102,-0.115685,0.902764
1677105018,208413540,0.399216,0.650441,0.177377,0.414379,-0.008956,-0.113601,0.902942
1677105018,218827429,0.399067,0.650634,0.177224,0.413470,-0.008717,-0.111849,0.903580
1677105018,228643766,0.399107,0.650864,0.176988,0.413386,-0.009275,-0.110809,0.903741
1677105018,238589227,0.399177,0.651075,0.176833,0.413765,-0.009603,-0.110597,0.903590
1677105018,249116117,0.399457,0.651223,0.176710,0.413551,-0.010962,-0.110684,0.903662
1677105018,258471822,0.399578,0.651399,0.176585,0.412477,-0.011546,-0.111454,0.904051
1677105018,267950304,0.399752,0.651878,0.176261,0.412490,-0.012266,-0.111214,0.904065
1677105018,278458542,0.399620,0.652287,0.176093,0.411071,-0.012971,-0.111150,0.904709
1677105018,288349530,0.399456,0.652869,0.175768,0.410102,-0.013031,-0.109360,0.905366
1677105018,298341045,0.399185,0.653474,0.175451,0.408783,-0.013717,-0.107125,0.906219
1677105018,308536424,0.398794,0.654125,0.175120,0.407910,-0.013944,-0.104723,0.906889
1677105018,318272760,0.398535,0.654565,0.174862,0.406036,-0.014713,-0.102290,0.907995
1677105018,328626643,0.398319,0.654911,0.174759,0.405717,-0.015229,-0.101000,0.908273
1677105018,338433431,0.398192,0.654878,0.174917,0.405910,-0.016162,-0.101041,0.908167
1677105018,349233343,0.398217,0.654855,0.174983,0.407414,-0.016421,-0.101811,0.907402
1677105018,358647685,0.398482,0.654652,0.175063,0.407995,-0.016640,-0.102583,0.907050
1677105018,368333722,0.398753,0.654501,0.175004,0.409629,-0.016914,-0.104300,0.906112
1677105018,379311634,0.399025,0.654051,0.175109,0.411460,-0.016500,-0.105448,0.905157
