secs,nsecs,tx,ty,tz,rx,ry,rz,rw
1677104249,163239688,0.226817,0.567119,0.505594,0.509681,-0.214745,-0.247179,0.795621
1677104249,173764587,0.226914,0.567010,0.505758,0.510489,-0.215216,-0.247353,0.794921
1677104249,183444548,0.226819,0.566809,0.505964,0.510790,-0.215044,-0.247650,0.794682
1677104249,193795982,0.226725,0.566638,0.506145,0.510969,-0.215194,-0.247997,0.794418
1677104249,203806127,0.226658,0.566466,0.506340,0.511054,-0.215393,-0.247868,0.794349
1677104249,214062496,0.226526,0.566422,0.506512,0.511293,-0.215429,-0.247993,0.794147
1677104249,223594560,0.226423,0.566416,0.506635,0.511491,-0.215580,-0.247873,0.794016
1677104249,233890758,0.226295,0.566421,0.506777,0.511695,-0.215695,-0.247484,0.793975
1677104249,243793758,0.226054,0.566383,0.506938,0.511388,-0.215910,-0.247740,0.794034
1677104249,253932115,0.225915,0.566321,0.507089,0.511503,-0.216329,-0.247445,0.793938
1677104249,264213878,0.225871,0.566326,0.507282,0.512008,-0.217160,-0.246972,0.793533
1677104249,273522509,0.225757,0.566313,0.507446,0.512320,-0.217291,-0.246903,0.793317
1677104249,283246123,0.225680,0.566304,0.507595,0.512602,-0.217476,-0.246976,0.793061
1677104249,294042360,0.225700,0.566295,0.507725,0.512845,-0.217500,-0.246939,0.792909
1677104249,303981344,0.225751,0.566288,0.507813,0.512861,-0.217562,-0.247018,0.792857
1677104249,314065287,0.225760,0.566324,0.507890,0.512581,-0.217355,-0.247440,0.792963
1677104249,323534562,0.225735,0.566385,0.507922,0.512179,-0.217051,-0.248003,0.793130
1677104249,334042998,0.225769,0.566548,0.507910,0.512121,-0.216455,-0.248073,0.793309
1677104249,343824698,0.225843,0.566624,0.507926,0.511799,-0.216529,-0.247689,0.793616
1677104249,353832155,0.225806,0.566687,0.507972,0.511161,-0.216632,-0.247701,0.793995
1677104249,363683455,0.225843,0.566788,0.508025,0.511103,-0.217237,-0.247106,0.794053
1677104249,374004331,0.225795,0.566803,0.508100,0.510750,-0.218076,-0.246603,0.794207
1677104249,383506719,0.225634,0.566908,0.508218,0.510722,-0.218741,-0.246555,0.794057
1677104249,394025271,0.225834,0.567085,0.508337,0.511933,-0.221207,-0.245173,0.793021
1677104249,403661500,0.225346,0.567186,0.508343,0.511421,-0.219664,-0.246104,0.793492
1677104249,413463173,0.225818,0.567302,0.508440,0.512100,-0.222577,-0.243580,0.793021
1677104249,423403832,0.225724,0.567454,0.508440,0.511480,-0.222954,-0.243516,0.793335
1677104249,433764462,0.225724,0.567705,0.508417,0.510884,-0.223355,-0.243216,0.793697
1677104249,443328979,0.225665,0.567890,0.508373,0.510189,-0.223798,-0.242845,0.794134
1677104249,453821859,0.225588,0.568153,0.508350,0.509913,-0.224134,-0.242477,0.794328
1677104249,463723853,0.225141,0.568346,0.508293,0.509074,-0.222046,-0.243117,0.795257
1677104249,473315148,0.225473,0.568556,0.508334,0.509720,-0.224079,-0.241318,0.794821
1677104249,484011653,0.225401,0.568750,0.508333,0.509439,-0.223792,-0.241292,0.795089
1677104249,494058301,0.225657,0.568952,0.508262,0.509775,-0.224201,-0.240380,0.795035
1677104249,504056160,0.225773,0.569159,0.508180,0.509896,-0.223674,-0.240299,0.795130
1677104249,513929102,0.225890,0.569348,0.508135,0.509678,-0.223404,-0.240655,0.795238
1677104249,523898757,0.226164,0.569601,0.508060,0.510126,-0.222922,-0.240280,0.795200
1677104249,533766378,0.225853,0.569817,0.507925,0.509785,-0.219532,-0.241810,0.795898
1677104249,543698608,0.225925,0.570095,0.507847,0.510180,-0.218724,-0.242321,0.795711
1677104249,553708794,0.226128,0.570256,0.507826,0.510326,-0.218964,-0.242049,0.795634
1677104249,563951217,0.226238,0.570450,0.507828,0.510442,-0.218895,-0.241882,0.795630
1677104249,573522399,0.226307,0.570684,0.507820,0.510549,-0.218980,-0.241839,0.795551
1677104249,584056588,0.226361,0.570885,0.507800,0.510292,-0.218860,-0.241480,0.795858
1677104249,594003495,0.226335,0.571243,0.507709,0.510303,-0.218568,-0.241679,0.795871
1677104249,603618423,0.226445,0.571631,0.507558,0.510407,-0.217935,-0.241147,0.796139
1677104249,613053402,0.226481,0.571844,0.507479,0.509422,-0.217288,-0.240868,0.797031
1677104249,623589301,0.226717,0.572263,0.507332,0.509766,-0.217439,-0.240644,0.796837
1677104249,634319954,0.226765,0.572488,0.507252,0.509197,-0.217088,-0.241116,0.797153
1677104249,643569354,0.226849,0.572751,0.507154,0.509487,-0.216380,-0.241242,0.797123
1677104249,653817512,0.227133,0.572866,0.507113,0.509827,-0.216381,-0.240594,0.797101
1677104249,663746605,0.227222,0.572982,0.507094,0.510219,-0.216130,-0.240811,0.796853
1677104249,673827732,0.227441,0.572999,0.507092,0.510544,-0.217097,-0.240764,0.796396
1677104249,684192215,0.227499,0.573062,0.507072,0.510891,-0.217033,-0.241284,0.796033
1677104249,693680445,0.227707,0.573128,0.506999,0.511163,-0.217566,-0.241225,0.795731
1677104249,703950506,0.227796,0.573272,0.506833,0.511061,-0.217470,-0.241764,0.795659
1677104249,714037716,0.228065,0.573539,0.506580,0.511390,-0.217575,-0.241724,0.795431
