secs,nsecs,tx,ty,tz,rx,ry,rz,rw
1677106485,456256673,0.275734,0.600162,0.533130,0.434427,-0.131656,-0.168077,0.875037
1677106485,466308572,0.275898,0.600036,0.533032,0.433763,-0.130730,-0.168581,0.875408
1677106485,475828117,0.276071,0.600031,0.532893,0.434628,-0.129715,-0.169001,0.875049
1677106485,485841603,0.276428,0.600014,0.532769,0.436017,-0.130162,-0.168820,0.874327
1677106485,496084054,0.276327,0.599524,0.532908,0.434647,-0.131591,-0.171641,0.874246
1677106485,506190553,0.276622,0.599426,0.532789,0.435533,-0.131503,-0.171281,0.873888
1677106485,516618898,0.276774,0.599372,0.532697,0.435867,-0.131702,-0.171574,0.873634
1677106485,526108621,0.276928,0.599323,0.532537,0.435887,-0.131687,-0.171446,0.873652
1677106485,535806389,0.276996,0.599396,0.532288,0.436076,-0.131148,-0.171779,0.873573
1677106485,546163971,0.277095,0.599435,0.532041,0.436259,-0.130615,-0.171509,0.873615
1677106485,556296012,0.277177,0.599464,0.531832,0.436025,-0.129990,-0.171499,0.873827
1677106485,565739030,0.277291,0.599446,0.531634,0.435865,-0.129821,-0.171202,0.873989
1677106485,576255873,0.277347,0.599570,0.531347,0.436704,-0.129541,-0.171532,0.873547
1677106485,586210200,0.277400,0.599555,0.531202,0.436610,-0.129258,-0.171544,0.873634
1677106485,595792585,0.277526,0.599658,0.530934,0.437355,-0.129941,-0.171494,0.873170
1677106485,605956476,0.277565,0.599659,0.530738,0.437300,-0.130312,-0.171535,0.873134
1677106485,617058169,0.277549,0.599668,0.530508,0.437452,-0.130291,-0.171507,0.873067
1677106485,626668036,0.277491,0.599724,0.530186,0.438028,-0.129365,-0.171177,0.872980
1677106485,636612767,0.277617,0.599809,0.529799,0.438174,-0.129710,-0.170729,0.872944
1677106485,646503963,0.277590,0.599867,0.529410,0.437869,-0.128830,-0.170959,0.873182
1677106485,656702994,0.277833,0.599993,0.528859,0.439296,-0.128237,-0.170494,0.872643
1677106485,666339419,0.277744,0.599827,0.528634,0.437687,-0.127823,-0.171271,0.873360
1677106485,676570995,0.277897,0.599772,0.528223,0.437644,-0.127880,-0.171247,0.873378
1677106485,685958628,0.278299,0.600154,0.527452,0.440711,-0.127778,-0.170680,0.871961
1677106485,696567712,0.278455,0.600171,0.526944,0.441710,-0.127744,-0.170476,0.871500
1677106485,706715128,0.278577,0.600182,0.526446,0.442481,-0.127921,-0.170507,0.871077
1677106485,716018274,0.278534,0.600134,0.525878,0.442878,-0.127808,-0.170630,0.870867
1677106485,726655744,0.278738,0.600327,0.525112,0.444743,-0.128644,-0.170133,0.869890
1677106485,736194604,0.278587,0.600214,0.524523,0.444246,-0.128486,-0.170273,0.870140
1677106485,746204106,0.278486,0.600257,0.523750,0.445099,-0.128219,-0.169995,0.869798
1677106485,756472863,0.278446,0.600288,0.522946,0.445692,-0.128259,-0.169704,0.869545
1677106485,766315770,0.278467,0.600219,0.522108,0.446319,-0.128238,-0.168725,0.869417
1677106485,776416805,0.278426,0.600211,0.521146,0.447350,-0.127783,-0.168236,0.869049
1677106485,786591273,0.278439,0.600296,0.520076,0.449011,-0.128022,-0.168080,0.868187
1677106485,796847615,0.278240,0.599974,0.519151,0.448630,-0.127442,-0.168155,0.868455
1677106485,806541234,0.278230,0.599877,0.518019,0.450133,-0.127760,-0.168022,0.867656
1677106485,815953037,0.278273,0.599697,0.516818,0.452037,-0.128538,-0.167780,0.866597
1677106485,826691524,0.278171,0.599308,0.515696,0.452704,-0.129115,-0.167933,0.866133
1677106485,836563271,0.278191,0.599263,0.514264,0.455614,-0.129852,-0.168025,0.864478
1677106485,846401878,0.278160,0.599074,0.512717,0.457671,-0.129981,-0.167749,0.863425
1677106485,856770612,0.278152,0.598863,0.511113,0.458707,-0.130029,-0.167467,0.862922
1677106485,866189748,0.278141,0.598645,0.509301,0.459315,-0.129413,-0.167145,0.862754
1677106485,876098291,0.278395,0.598608,0.507351,0.461066,-0.129370,-0.166123,0.862023
1677106485,886349392,0.278386,0.598515,0.505324,0.462828,-0.128575,-0.166591,0.861108
1677106485,896439858,0.278460,0.598272,0.503298,0.464551,-0.127875,-0.166854,0.860233
1677106485,906386045,0.278606,0.598152,0.501168,0.467045,-0.126923,-0.166869,0.859019
1677106485,916434834,0.278674,0.598074,0.498917,0.469742,-0.126024,-0.167224,0.857611
1677106485,926578992,0.278659,0.597879,0.496632,0.471222,-0.125797,-0.167484,0.856781
1677106485,936544160,0.278710,0.597873,0.494083,0.473324,-0.125651,-0.166634,0.855809
1677106485,946187628,0.278629,0.597811,0.491394,0.474466,-0.126500,-0.166658,0.855047
1677106485,955732448,0.278504,0.597711,0.488598,0.474811,-0.127679,-0.166676,0.854676
1677106485,966434926,0.278575,0.597754,0.485593,0.476000,-0.128929,-0.166345,0.853892
1677106485,975784172,0.278618,0.597690,0.482486,0.476161,-0.130269,-0.166827,0.853504
1677106485,985779929,0.278666,0.597730,0.479238,0.476457,-0.130801,-0.167823,0.853062
1677106485,996389253,0.279018,0.597571,0.475942,0.476364,-0.132272,-0.168233,0.852807
1677106486,6109681,0.279383,0.597848,0.472357,0.478852,-0.130674,-0.167631,0.851778
1677106486,15802062,0.279855,0.597679,0.468928,0.479982,-0.132009,-0.168255,0.850812
1677106486,26383670,0.280036,0.597427,0.465439,0.480904,-0.132509,-0.169966,0.849873
1677106486,36926730,0.280175,0.597197,0.461862,0.482199,-0.132143,-0.171035,0.848982
1677106486,46587370,0.280267,0.596958,0.458151,0.483181,-0.131951,-0.172337,0.848189
1677106486,57067013,0.280740,0.596966,0.454249,0.485513,-0.133245,-0.171936,0.846736
1677106486,66218073,0.280972,0.596878,0.450245,0.486662,-0.133558,-0.172461,0.845919
1677106486,76313983,0.281379,0.596560,0.446160,0.486783,-0.135999,-0.174118,0.845121
1677106486,86551733,0.281704,0.596412,0.441991,0.486808,-0.135647,-0.174891,0.845003
1677106486,96715858,0.282260,0.596406,0.437570,0.487401,-0.135771,-0.176067,0.844397
